,date,county,state,fips,cases,deaths,month,year
0,2021-01-01,Autauga,Alabama,1001.0,5054.8387096774195,57.193548387096776,1,2021
0,2021-01-01,Baldwin,Alabama,1003.0,16077.193548387097,186.09677419354838,1,2021
0,2021-01-01,Barbour,Alabama,1005.0,1725.774193548387,36.25806451612903,1,2021
0,2021-01-01,Bibb,Alabama,1007.0,2112.6451612903224,48.064516129032256,1,2021
0,2021-01-01,Blount,Alabama,1009.0,5233.258064516129,80.96774193548387,1,2021
0,2021-01-01,Bullock,Alabama,1011.0,988.0322580645161,26.838709677419356,1,2021
0,2021-01-01,Butler,Alabama,1013.0,1675.516129032258,55.12903225806452,1,2021
0,2021-01-01,Calhoun,Alabama,1015.0,10919.870967741936,193.09677419354838,1,2021
0,2021-01-01,Chambers,Alabama,1017.0,2804.2580645161293,68.35483870967742,1,2021
0,2021-01-01,Cherokee,Alabama,1019.0,1580.0,28.483870967741936,1,2021
0,2021-01-01,Chilton,Alabama,1021.0,3320.1612903225805,64.90322580645162,1,2021
0,2021-01-01,Choctaw,Alabama,1023.0,509.96774193548384,23.225806451612904,1,2021
0,2021-01-01,Clarke,Alabama,1025.0,2791.9032258064517,31.774193548387096,1,2021
0,2021-01-01,Clay,Alabama,1027.0,1251.225806451613,42.064516129032256,1,2021
0,2021-01-01,Cleburne,Alabama,1029.0,1159.5483870967741,21.774193548387096,1,2021
0,2021-01-01,Coffee,Alabama,1031.0,4324.870967741936,53.96774193548387,1,2021
0,2021-01-01,Colbert,Alabama,1033.0,5252.870967741936,75.74193548387096,1,2021
0,2021-01-01,Conecuh,Alabama,1035.0,934.741935483871,19.677419354838708,1,2021
0,2021-01-01,Coosa,Alabama,1037.0,601.6774193548387,13.193548387096774,1,2021
0,2021-01-01,Covington,Alabama,1039.0,3253.8064516129034,63.03225806451613,1,2021
0,2021-01-01,Crenshaw,Alabama,1041.0,1162.0645161290322,41.58064516129032,1,2021
0,2021-01-01,Cullman,Alabama,1043.0,7930.0,102.96774193548387,1,2021
0,2021-01-01,Dale,Alabama,1045.0,3878.1612903225805,76.96774193548387,1,2021
0,2021-01-01,Dallas,Alabama,1047.0,3016.0967741935483,77.6774193548387,1,2021
0,2021-01-01,DeKalb,Alabama,1049.0,7586.903225806452,89.83870967741936,1,2021
0,2021-01-01,Elmore,Alabama,1051.0,7698.129032258064,100.64516129032258,1,2021
0,2021-01-01,Escambia,Alabama,1053.0,3128.5806451612902,40.12903225806452,1,2021
0,2021-01-01,Etowah,Alabama,1055.0,11483.161290322581,153.90322580645162,1,2021
0,2021-01-01,Fayette,Alabama,1057.0,1661.516129032258,26.161290322580644,1,2021
0,2021-01-01,Franklin,Alabama,1059.0,3610.451612903226,45.483870967741936,1,2021
0,2021-01-01,Geneva,Alabama,1061.0,1984.2903225806451,34.903225806451616,1,2021
0,2021-01-01,Greene,Alabama,1063.0,748.4516129032259,22.35483870967742,1,2021
0,2021-01-01,Hale,Alabama,1065.0,1731.483870967742,41.774193548387096,1,2021
0,2021-01-01,Henry,Alabama,1067.0,1496.258064516129,18.580645161290324,1,2021
0,2021-01-01,Houston,Alabama,1069.0,8486.870967741936,125.70967741935483,1,2021
0,2021-01-01,Jackson,Alabama,1071.0,5748.806451612903,42.70967741935484,1,2021
0,2021-01-01,Jefferson,Alabama,1073.0,60947.0,900.4516129032259,1,2021
0,2021-01-01,Lamar,Alabama,1075.0,1163.0645161290322,19.483870967741936,1,2021
0,2021-01-01,Lauderdale,Alabama,1077.0,7450.290322580645,92.51612903225806,1,2021
0,2021-01-01,Lawrence,Alabama,1079.0,2395.7419354838707,50.03225806451613,1,2021
0,2021-01-01,Lee,Alabama,1081.0,12232.774193548386,95.83870967741936,1,2021
0,2021-01-01,Limestone,Alabama,1083.0,7881.354838709677,73.29032258064517,1,2021
0,2021-01-01,Lowndes,Alabama,1085.0,1091.225806451613,35.16129032258065,1,2021
0,2021-01-01,Macon,Alabama,1087.0,1144.9032258064517,35.12903225806452,1,2021
0,2021-01-01,Madison,Alabama,1089.0,26530.645161290322,201.48387096774192,1,2021
0,2021-01-01,Marengo,Alabama,1091.0,1993.516129032258,29.06451612903226,1,2021
0,2021-01-01,Marion,Alabama,1093.0,2401.7741935483873,53.29032258064516,1,2021
0,2021-01-01,Marshall,Alabama,1095.0,10067.258064516129,109.3225806451613,1,2021
0,2021-01-01,Mobile,Alabama,1097.0,29810.8064516129,549.4516129032259,1,2021
0,2021-01-01,Monroe,Alabama,1099.0,1429.4193548387098,16.161290322580644,1,2021
0,2021-01-01,Montgomery,Alabama,1101.0,18752.387096774193,309.5806451612903,1,2021
0,2021-01-01,Morgan,Alabama,1103.0,12046.645161290322,120.58064516129032,1,2021
0,2021-01-01,Perry,Alabama,1105.0,957.2258064516129,17.129032258064516,1,2021
0,2021-01-01,Pickens,Alabama,1107.0,1932.9354838709678,30.096774193548388,1,2021
0,2021-01-01,Pike,Alabama,1109.0,2433.6774193548385,28.516129032258064,1,2021
0,2021-01-01,Randolph,Alabama,1111.0,1392.225806451613,33.87096774193548,1,2021
0,2021-01-01,Russell,Alabama,1113.0,3274.7096774193546,10.612903225806452,1,2021
0,2021-01-01,St. Clair,Alabama,1115.0,7450.4838709677415,113.6774193548387,1,2021
0,2021-01-01,Shelby,Alabama,1117.0,18247.935483870966,119.19354838709677,1,2021
0,2021-01-01,Sumter,Alabama,1119.0,893.5806451612904,25.967741935483872,1,2021
0,2021-01-01,Talladega,Alabama,1121.0,6071.451612903225,101.96774193548387,1,2021
0,2021-01-01,Tallapoosa,Alabama,1123.0,2759.064516129032,106.2258064516129,1,2021
0,2021-01-01,Tuscaloosa,Alabama,1125.0,20646.90322580645,261.4516129032258,1,2021
0,2021-01-01,Walker,Alabama,1127.0,5815.741935483871,170.70967741935485,1,2021
0,2021-01-01,Washington,Alabama,1129.0,1354.8709677419354,25.967741935483872,1,2021
0,2021-01-01,Wilcox,Alabama,1131.0,1012.7741935483871,20.774193548387096,1,2021
0,2021-01-01,Winston,Alabama,1133.0,2230.1290322580644,36.774193548387096,1,2021
0,2021-01-01,Aleutians East Borough,Alaska,2013.0,50.0,0.0,1,2021
0,2021-01-01,Aleutians West Census Area,Alaska,2016.0,256.5806451612903,0.0,1,2021
0,2021-01-01,Anchorage,Alaska,2020.0,24321.83870967742,129.74193548387098,1,2021
0,2021-01-01,Bethel Census Area,Alaska,2050.0,2948.6774193548385,12.548387096774194,1,2021
0,2021-01-01,Denali Borough,Alaska,2068.0,62.193548387096776,0.0,1,2021
0,2021-01-01,Dillingham Census Area,Alaska,2070.0,148.80645161290323,1.0,1,2021
0,2021-01-01,Fairbanks North Star Borough,Alaska,2090.0,5477.096774193548,22.774193548387096,1,2021
0,2021-01-01,Haines Borough,Alaska,2100.0,20.93548387096774,0.0,1,2021
0,2021-01-01,Juneau City and Borough,Alaska,2110.0,1076.6451612903227,3.0,1,2021
0,2021-01-01,Kenai Peninsula Borough,Alaska,2122.0,3775.0,16.741935483870968,1,2021
0,2021-01-01,Ketchikan Gateway Borough,Alaska,2130.0,259.7096774193548,0.967741935483871,1,2021
0,2021-01-01,Kodiak Island Borough,Alaska,2150.0,985.1290322580645,3.161290322580645,1,2021
0,2021-01-01,Matanuska-Susitna Borough,Alaska,2170.0,7026.193548387097,21.032258064516128,1,2021
0,2021-01-01,Nome Census Area,Alaska,2180.0,293.7096774193548,0.0,1,2021
0,2021-01-01,North Slope Borough,Alaska,2185.0,911.1935483870968,2.967741935483871,1,2021
0,2021-01-01,Northwest Arctic Borough,Alaska,2188.0,503.7741935483871,0.1935483870967742,1,2021
0,2021-01-01,Petersburg Borough,Alaska,2195.0,38.225806451612904,0.0,1,2021
0,2021-01-01,Prince of Wales-Hyder Census Area,Alaska,2198.0,68.93548387096774,1.0,1,2021
0,2021-01-01,Sitka City and Borough,Alaska,2220.0,282.2903225806452,0.0,1,2021
0,2021-01-01,Skagway Municipality,Alaska,2230.0,15.129032258064516,0.0,1,2021
0,2021-01-01,Southeast Fairbanks Census Area,Alaska,2240.0,413.7741935483871,3.0,1,2021
0,2021-01-01,Valdez-Cordova Census Area,Alaska,2261.0,389.4193548387097,2.0,1,2021
0,2021-01-01,Wrangell City and Borough,Alaska,2275.0,24.129032258064516,0.0,1,2021
0,2021-01-01,Yukon-Koyukuk Census Area,Alaska,2290.0,244.09677419354838,4.0,1,2021
0,2021-01-01,Apache,Arizona,4001.0,8582.967741935483,274.4516129032258,1,2021
0,2021-01-01,Cochise,Arizona,4003.0,9320.354838709678,183.3548387096774,1,2021
