,date,county,state,fips,cases,deaths,month,year
0,2021-04-01,Lowndes,Alabama,1085.0,1370.9,53.0,4,2021
0,2021-04-01,Macon,Alabama,1087.0,1558.6666666666667,48.2,4,2021
0,2021-04-01,Madison,Alabama,1089.0,34014.03333333333,495.26666666666665,4,2021
0,2021-04-01,Marengo,Alabama,1091.0,2486.233333333333,61.36666666666667,4,2021
0,2021-04-01,Marion,Alabama,1093.0,3073.9666666666667,100.16666666666667,4,2021
0,2021-04-01,Marshall,Alabama,1095.0,11993.066666666668,219.53333333333333,4,2021
0,2021-04-01,Mobile,Alabama,1097.0,39037.46666666667,798.2666666666667,4,2021
0,2021-04-01,Monroe,Alabama,1099.0,1727.3,39.96666666666667,4,2021
0,2021-04-01,Montgomery,Alabama,1101.0,24008.5,568.7,4,2021
0,2021-04-01,Morgan,Alabama,1103.0,14163.933333333332,271.4,4,2021
0,2021-04-01,Perry,Alabama,1105.0,1077.9333333333334,26.2,4,2021
0,2021-04-01,Pickens,Alabama,1107.0,2330.733333333333,58.46666666666667,4,2021
0,2021-04-01,Pike,Alabama,1109.0,3062.4666666666667,75.53333333333333,4,2021
0,2021-04-01,Randolph,Alabama,1111.0,1773.3666666666666,41.0,4,2021
0,2021-04-01,Russell,Alabama,1113.0,4297.833333333333,37.9,4,2021
0,2021-04-01,St. Clair,Alabama,1115.0,9460.7,235.13333333333333,4,2021
0,2021-04-01,Shelby,Alabama,1117.0,23183.933333333334,240.63333333333333,4,2021
0,2021-04-01,Sumter,Alabama,1119.0,1032.2333333333333,32.0,4,2021
0,2021-04-01,Talladega,Alabama,1121.0,8086.8,171.53333333333333,4,2021
0,2021-04-01,Tallapoosa,Alabama,1123.0,3915.866666666667,147.33333333333334,4,2021
0,2021-04-01,Tuscaloosa,Alabama,1125.0,25351.7,443.53333333333336,4,2021
0,2021-04-01,Walker,Alabama,1127.0,7125.466666666666,275.8333333333333,4,2021
0,2021-04-01,Washington,Alabama,1129.0,1650.6666666666667,38.266666666666666,4,2021
0,2021-04-01,Wilcox,Alabama,1131.0,1249.8666666666666,26.7,4,2021
0,2021-04-01,Winston,Alabama,1133.0,2726.366666666667,71.7,4,2021
0,2021-04-01,Aleutians East Borough,Alaska,2013.0,363.06666666666666,2.1666666666666665,4,2021
0,2021-04-01,Aleutians West Census Area,Alaska,2016.0,671.6333333333333,0.0,4,2021
0,2021-04-01,Anchorage,Alaska,2020.0,29234.866666666665,165.7,4,2021
0,2021-04-01,Bethel Census Area,Alaska,2050.0,3840.1666666666665,20.166666666666668,4,2021
0,2021-04-01,Denali Borough,Alaska,2068.0,94.2,0.0,4,2021
0,2021-04-01,Dillingham Census Area,Alaska,2070.0,219.53333333333333,1.5333333333333334,4,2021
0,2021-04-01,Fairbanks North Star Borough,Alaska,2090.0,6941.0,34.3,4,2021
0,2021-04-01,Haines Borough,Alaska,2100.0,26.2,0.0,4,2021
0,2021-04-01,Juneau City and Borough,Alaska,2110.0,1312.9666666666667,3.0,4,2021
0,2021-04-01,Kenai Peninsula Borough,Alaska,2122.0,4259.4,19.0,4,2021
0,2021-04-01,Ketchikan Gateway Borough,Alaska,2130.0,395.8333333333333,1.0,4,2021
0,2021-04-01,Kodiak Island Borough,Alaska,2150.0,1089.6333333333334,5.0,4,2021
0,2021-04-01,Matanuska-Susitna Borough,Alaska,2170.0,10710.733333333334,37.766666666666666,4,2021
0,2021-04-01,Nome Census Area,Alaska,2180.0,345.2,0.0,4,2021
0,2021-04-01,North Slope Borough,Alaska,2185.0,1048.8666666666666,4.0,4,2021
0,2021-04-01,Northwest Arctic Borough,Alaska,2188.0,602.0333333333333,2.0,4,2021
0,2021-04-01,Petersburg Borough,Alaska,2195.0,155.3,0.0,4,2021
0,2021-04-01,Prince of Wales-Hyder Census Area,Alaska,2198.0,82.1,1.0,4,2021
0,2021-04-01,Sitka City and Borough,Alaska,2220.0,331.8333333333333,0.0,4,2021
0,2021-04-01,Skagway Municipality,Alaska,2230.0,19.166666666666668,0.0,4,2021
0,2021-04-01,Southeast Fairbanks Census Area,Alaska,2240.0,634.7666666666667,3.533333333333333,4,2021
0,2021-04-01,Valdez-Cordova Census Area,Alaska,2261.0,606.7666666666667,2.0,4,2021
0,2021-04-01,Wrangell City and Borough,Alaska,2275.0,42.3,0.0,4,2021
0,2021-04-01,Yukon-Koyukuk Census Area,Alaska,2290.0,354.3666666666667,4.0,4,2021
0,2021-04-01,Apache,Arizona,4001.0,11244.733333333334,422.8666666666667,4,2021
0,2021-04-01,Cochise,Arizona,4003.0,11776.366666666667,282.2,4,2021
0,2021-04-01,Coconino,Arizona,4005.0,17419.0,327.96666666666664,4,2021
0,2021-04-01,Gila,Arizona,4007.0,6783.066666666667,224.96666666666667,4,2021
0,2021-04-01,Graham,Arizona,4009.0,5488.433333333333,76.96666666666667,4,2021
0,2021-04-01,Greenlee,Arizona,4011.0,568.1,10.0,4,2021
0,2021-04-01,La Paz,Arizona,4012.0,2450.6666666666665,78.66666666666667,4,2021
0,2021-04-01,Maricopa,Arizona,4013.0,530378.5333333333,9757.966666666667,4,2021
0,2021-04-01,Mohave,Arizona,4015.0,22393.066666666666,698.6333333333333,4,2021
0,2021-04-01,Navajo,Arizona,4017.0,15984.8,523.4666666666667,4,2021
0,2021-04-01,Pima,Arizona,4019.0,113999.4,2375.7,4,2021
0,2021-04-01,Pinal,Arizona,4021.0,50465.1,862.8666666666667,4,2021
0,2021-04-01,Santa Cruz,Arizona,4023.0,7881.3,173.86666666666667,4,2021
0,2021-04-01,Yavapai,Arizona,4025.0,18492.233333333334,495.1,4,2021
0,2021-04-01,Yuma,Arizona,4027.0,36940.23333333333,826.2666666666667,4,2021
0,2021-04-01,Arkansas,Arkansas,5001.0,2085.9333333333334,36.0,4,2021
0,2021-04-01,Ashley,Arkansas,5003.0,1931.6333333333334,33.4,4,2021
0,2021-04-01,Baxter,Arkansas,5005.0,3113.366666666667,101.96666666666667,4,2021
0,2021-04-01,Benton,Arkansas,5007.0,28456.9,410.7,4,2021
0,2021-04-01,Boone,Arkansas,5009.0,3766.5333333333333,79.3,4,2021
0,2021-04-01,Bradley,Arkansas,5011.0,1361.4,32.0,4,2021
0,2021-04-01,Calhoun,Arkansas,5013.0,409.2,3.0,4,2021
0,2021-04-01,Carroll,Arkansas,5015.0,2770.766666666667,44.5,4,2021
0,2021-04-01,Chicot,Arkansas,5017.0,1610.7,40.2,4,2021
0,2021-04-01,Clark,Arkansas,5019.0,2093.4666666666667,40.06666666666667,4,2021
0,2021-04-01,Clay,Arkansas,5021.0,1734.1,50.0,4,2021
0,2021-04-01,Cleburne,Arkansas,5023.0,1957.4666666666667,73.06666666666666,4,2021
0,2021-04-01,Cleveland,Arkansas,5025.0,945.0333333333333,25.0,4,2021
0,2021-04-01,Columbia,Arkansas,5027.0,2332.4333333333334,55.266666666666666,4,2021
0,2021-04-01,Conway,Arkansas,5029.0,2201.633333333333,32.0,4,2021
0,2021-04-01,Craighead,Arkansas,5031.0,13201.966666666667,176.83333333333334,4,2021
0,2021-04-01,Crawford,Arkansas,5033.0,7018.433333333333,117.16666666666667,4,2021
0,2021-04-01,Crittenden,Arkansas,5035.0,5942.0,95.86666666666666,4,2021
0,2021-04-01,Cross,Arkansas,5037.0,1933.8666666666666,49.166666666666664,4,2021
0,2021-04-01,Dallas,Arkansas,5039.0,756.9666666666667,15.0,4,2021
0,2021-04-01,Desha,Arkansas,5041.0,1360.1333333333334,24.0,4,2021
0,2021-04-01,Drew,Arkansas,5043.0,1989.6666666666667,41.56666666666667,4,2021
0,2021-04-01,Faulkner,Arkansas,5045.0,12325.066666666668,158.33333333333334,4,2021
0,2021-04-01,Franklin,Arkansas,5047.0,1683.4666666666667,39.0,4,2021
0,2021-04-01,Fulton,Arkansas,5049.0,1109.7,47.0,4,2021
0,2021-04-01,Garland,Arkansas,5051.0,10074.066666666668,256.6,4,2021
0,2021-04-01,Grant,Arkansas,5053.0,1638.6666666666667,32.0,4,2021
0,2021-04-01,Greene,Arkansas,5055.0,6054.266666666666,75.0,4,2021
0,2021-04-01,Hempstead,Arkansas,5057.0,1987.2333333333333,19.9,4,2021
0,2021-04-01,Hot Spring,Arkansas,5059.0,5041.633333333333,70.96666666666667,4,2021
0,2021-04-01,Howard,Arkansas,5061.0,1645.6333333333334,24.366666666666667,4,2021
0,2021-04-01,Independence,Arkansas,5063.0,3734.9666666666667,121.7,4,2021
0,2021-04-01,Izard,Arkansas,5065.0,1668.9,41.0,4,2021
0,2021-04-01,Jackson,Arkansas,5067.0,3211.8333333333335,38.0,4,2021
0,2021-04-01,Jefferson,Arkansas,5069.0,8797.066666666668,164.5,4,2021
0,2021-04-01,Johnson,Arkansas,5071.0,2894.1666666666665,37.03333333333333,4,2021
0,2021-04-01,Lafayette,Arkansas,5073.0,544.5333333333333,9.0,4,2021
0,2021-04-01,Lawrence,Arkansas,5075.0,2082.0666666666666,43.0,4,2021
0,2021-04-01,Lee,Arkansas,5077.0,1662.2666666666667,34.0,4,2021
0,2021-04-01,Lincoln,Arkansas,5079.0,3191.5666666666666,48.0,4,2021
0,2021-04-01,Little River,Arkansas,5081.0,1228.9666666666667,41.3,4,2021
0,2021-04-01,Logan,Arkansas,5083.0,2212.4,22.0,4,2021
0,2021-04-01,Lonoke,Arkansas,5085.0,7153.533333333334,117.66666666666667,4,2021
0,2021-04-01,Madison,Arkansas,5087.0,1443.6333333333334,22.2,4,2021
0,2021-04-01,Marion,Arkansas,5089.0,1042.6666666666667,30.0,4,2021
0,2021-04-01,Miller,Arkansas,5091.0,4241.733333333334,36.06666666666667,4,2021
0,2021-04-01,Mississippi,Arkansas,5093.0,5785.633333333333,106.56666666666666,4,2021
0,2021-04-01,Monroe,Arkansas,5095.0,863.8,17.0,4,2021
0,2021-04-01,Montgomery,Arkansas,5097.0,752.4,33.0,4,2021
0,2021-04-01,Nevada,Arkansas,5099.0,818.9333333333333,24.0,4,2021
0,2021-04-01,Newton,Arkansas,5101.0,710.2,26.0,4,2021
0,2021-04-01,Ouachita,Arkansas,5103.0,2297.3,60.56666666666667,4,2021
0,2021-04-01,Perry,Arkansas,5105.0,831.9,10.0,4,2021
0,2021-04-01,Phillips,Arkansas,5107.0,1768.7666666666667,37.53333333333333,4,2021
0,2021-04-01,Pike,Arkansas,5109.0,1003.3,22.0,4,2021
0,2021-04-01,Poinsett,Arkansas,5111.0,3136.866666666667,76.53333333333333,4,2021
0,2021-04-01,Polk,Arkansas,5113.0,1970.5,71.06666666666666,4,2021
0,2021-04-01,Pope,Arkansas,5115.0,7928.4,106.26666666666667,4,2021
0,2021-04-01,Prairie,Arkansas,5117.0,888.6333333333333,20.466666666666665,4,2021
0,2021-04-01,Pulaski,Arkansas,5119.0,38659.6,639.2666666666667,4,2021
0,2021-04-01,Randolph,Arkansas,5121.0,2078.9,47.0,4,2021
0,2021-04-01,St. Francis,Arkansas,5123.0,3551.0333333333333,41.333333333333336,4,2021
0,2021-04-01,Saline,Arkansas,5125.0,11783.6,165.93333333333334,4,2021
0,2021-04-01,Scott,Arkansas,5127.0,929.3,14.0,4,2021
0,2021-04-01,Searcy,Arkansas,5129.0,676.0,16.966666666666665,4,2021
0,2021-04-01,Sebastian,Arkansas,5131.0,15115.766666666666,273.3666666666667,4,2021
0,2021-04-01,Sevier,Arkansas,5133.0,2783.4333333333334,24.0,4,2021
0,2021-04-01,Sharp,Arkansas,5135.0,1568.6,45.0,4,2021
0,2021-04-01,Stone,Arkansas,5137.0,984.3,30.0,4,2021
0,2021-04-01,Union,Arkansas,5139.0,3973.8333333333335,112.0,4,2021
0,2021-04-01,Van Buren,Arkansas,5141.0,1278.8,21.9,4,2021
0,2021-04-01,Washington,Arkansas,5143.0,30497.333333333332,344.6333333333333,4,2021
0,2021-04-01,White,Arkansas,5145.0,7883.3,117.66666666666667,4,2021
0,2021-04-01,Woodruff,Arkansas,5147.0,641.6666666666666,12.466666666666667,4,2021
0,2021-04-01,Yell,Arkansas,5149.0,3414.9,64.36666666666666,4,2021
0,2021-04-01,Alameda,California,6001.0,85060.93333333333,1461.5666666666666,4,2021
0,2021-04-01,Alpine,California,6003.0,88.0,0.0,4,2021
0,2021-04-01,Amador,California,6005.0,3610.9333333333334,45.93333333333333,4,2021
0,2021-04-01,Butte,California,6007.0,11536.0,194.7,4,2021
0,2021-04-01,Calaveras,California,6009.0,2042.2333333333333,51.13333333333333,4,2021
0,2021-04-01,Colusa,California,6011.0,2191.4666666666667,16.0,4,2021
0,2021-04-01,Contra Costa,California,6013.0,66732.83333333333,780.5333333333333,4,2021
0,2021-04-01,Del Norte,California,6015.0,1266.5333333333333,6.633333333333334,4,2021
0,2021-04-01,El Dorado,California,6017.0,9644.066666666668,108.33333333333333,4,2021
0,2021-04-01,Fresno,California,6019.0,100367.86666666667,1641.0333333333333,4,2021
0,2021-04-01,Glenn,California,6021.0,2860.4666666666667,25.0,4,2021
0,2021-04-01,Humboldt,California,6023.0,3613.5666666666666,36.93333333333333,4,2021
0,2021-04-01,Imperial,California,6025.0,27887.4,716.0,4,2021
0,2021-04-01,Inyo,California,6027.0,1390.9,36.166666666666664,4,2021
0,2021-04-01,Kern,California,6029.0,107529.66666666667,1315.9333333333334,4,2021
0,2021-04-01,Kings,California,6031.0,22752.966666666667,244.16666666666666,4,2021
0,2021-04-01,Lake,California,6033.0,3391.4333333333334,43.0,4,2021
0,2021-04-01,Lassen,California,6035.0,5669.466666666666,24.0,4,2021
0,2021-04-01,Los Angeles,California,6037.0,1227993.3333333333,23567.8,4,2021
0,2021-04-01,Madera,California,6039.0,16208.9,237.83333333333334,4,2021
0,2021-04-01,Marin,California,6041.0,13761.966666666667,225.13333333333333,4,2021
0,2021-04-01,Mariposa,California,6043.0,423.03333333333336,7.0,4,2021
0,2021-04-01,Mendocino,California,6045.0,3982.5333333333333,46.86666666666667,4,2021
0,2021-04-01,Merced,California,6047.0,31154.433333333334,449.06666666666666,4,2021
0,2021-04-01,Modoc,California,6049.0,484.73333333333335,4.0,4,2021
0,2021-04-01,Mono,California,6051.0,1253.1666666666667,4.0,4,2021
0,2021-04-01,Monterey,California,6053.0,43219.86666666667,358.73333333333335,4,2021
0,2021-04-01,Napa,California,6055.0,9633.633333333333,79.13333333333334,4,2021
0,2021-04-01,Nevada,California,6057.0,4438.433333333333,74.83333333333333,4,2021
0,2021-04-01,Orange,California,6059.0,268475.6666666667,4863.366666666667,4,2021
0,2021-04-01,Placer,California,6061.0,21659.666666666668,281.3666666666667,4,2021
0,2021-04-01,Plumas,California,6063.0,669.8666666666667,4.2,4,2021
0,2021-04-01,Riverside,California,6065.0,296806.86666666664,4495.2,4,2021
0,2021-04-01,Sacramento,California,6067.0,100731.66666666667,1641.3,4,2021
0,2021-04-01,San Benito,California,6069.0,5957.2,62.43333333333333,4,2021
0,2021-04-01,San Bernardino,California,6071.0,293889.0333333333,4508.7,4,2021
0,2021-04-01,San Diego,California,6073.0,273930.56666666665,3641.0666666666666,4,2021
0,2021-04-01,San Francisco,California,6075.0,35919.4,511.6666666666667,4,2021
0,2021-04-01,San Joaquin,California,6077.0,71260.16666666667,1331.2666666666667,4,2021
0,2021-04-01,San Luis Obispo,California,6079.0,20868.6,257.3333333333333,4,2021
0,2021-04-01,San Mateo,California,6081.0,41022.6,558.0666666666667,4,2021
0,2021-04-01,Santa Barbara,California,6083.0,33755.36666666667,445.1666666666667,4,2021
0,2021-04-01,Santa Clara,California,6085.0,116636.6,2006.7666666666667,4,2021
0,2021-04-01,Santa Cruz,California,6087.0,15569.366666666667,203.43333333333334,4,2021
0,2021-04-01,Shasta,California,6089.0,11627.333333333334,214.7,4,2021
0,2021-04-01,Sierra,California,6091.0,50.86666666666667,0.0,4,2021
0,2021-04-01,Siskiyou,California,6093.0,1944.0,19.366666666666667,4,2021
0,2021-04-01,Solano,California,6095.0,31825.766666666666,240.8,4,2021
0,2021-04-01,Sonoma,California,6097.0,29597.9,312.93333333333334,4,2021
0,2021-04-01,Stanislaus,California,6099.0,60226.5,1023.6333333333333,4,2021
0,2021-04-01,Sutter,California,6101.0,9258.2,107.8,4,2021
0,2021-04-01,Tehama,California,6103.0,4851.266666666666,52.3,4,2021
0,2021-04-01,Trinity,California,6105.0,325.2,3.0,4,2021
0,2021-04-01,Tulare,California,6107.0,49334.5,826.3333333333334,4,2021
0,2021-04-01,Tuolumne,California,6109.0,4069.766666666667,63.833333333333336,4,2021
0,2021-04-01,Ventura,California,6111.0,80169.83333333333,996.5333333333333,4,2021
0,2021-04-01,Yolo,California,6113.0,13539.0,200.53333333333333,4,2021
0,2021-04-01,Yuba,California,6115.0,6095.0,43.666666666666664,4,2021
0,2021-04-01,Adams,Colorado,8001.0,54606.4,672.5666666666667,4,2021
0,2021-04-01,Alamosa,Colorado,8003.0,1398.1333333333334,29.733333333333334,4,2021
0,2021-04-01,Arapahoe,Colorado,8005.0,55713.26666666667,744.8333333333334,4,2021
0,2021-04-01,Archuleta,Colorado,8007.0,824.6666666666666,1.0,4,2021
0,2021-04-01,Baca,Colorado,8009.0,279.3666666666667,4.0,4,2021
0,2021-04-01,Bent,Colorado,8011.0,1491.6,21.0,4,2021
0,2021-04-01,Boulder,Colorado,8013.0,21930.133333333335,250.8,4,2021
0,2021-04-01,Broomfield,Colorado,8014.0,4424.866666666667,74.7,4,2021
0,2021-04-01,Chaffee,Colorado,8015.0,1556.7666666666667,24.3,4,2021
0,2021-04-01,Cheyenne,Colorado,8017.0,126.8,6.0,4,2021
0,2021-04-01,Clear Creek,Colorado,8019.0,422.56666666666666,2.933333333333333,4,2021
0,2021-04-01,Conejos,Colorado,8021.0,478.6666666666667,10.0,4,2021
0,2021-04-01,Costilla,Colorado,8023.0,205.33333333333334,2.0,4,2021
0,2021-04-01,Crowley,Colorado,8025.0,2153.9,14.433333333333334,4,2021
0,2021-04-01,Custer,Colorado,8027.0,180.16666666666666,1.0,4,2021
0,2021-04-01,Delta,Colorado,8029.0,2616.0333333333333,61.0,4,2021
0,2021-04-01,Denver,Colorado,8031.0,67491.0,793.7,4,2021
0,2021-04-01,Dolores,Colorado,8033.0,71.53333333333333,0.0,4,2021
0,2021-04-01,Douglas,Colorado,8035.0,26313.7,244.43333333333334,4,2021
0,2021-04-01,Eagle,Colorado,8037.0,6005.833333333333,22.0,4,2021
0,2021-04-01,Elbert,Colorado,8039.0,1533.8,12.266666666666667,4,2021
0,2021-04-01,El Paso,Colorado,8041.0,60199.433333333334,772.2666666666667,4,2021
0,2021-04-01,Fremont,Colorado,8043.0,5796.2,53.666666666666664,4,2021
0,2021-04-01,Garfield,Colorado,8045.0,5615.566666666667,38.0,4,2021
0,2021-04-01,Gilpin,Colorado,8047.0,207.16666666666666,3.0,4,2021
0,2021-04-01,Grand,Colorado,8049.0,1394.8,6.233333333333333,4,2021
0,2021-04-01,Gunnison,Colorado,8051.0,1288.3333333333333,6.0,4,2021
0,2021-04-01,Hinsdale,Colorado,8053.0,17.4,0.0,4,2021
0,2021-04-01,Huerfano,Colorado,8055.0,351.6333333333333,16.233333333333334,4,2021
0,2021-04-01,Jackson,Colorado,8057.0,54.7,0.0,4,2021
0,2021-04-01,Jefferson,Colorado,8059.0,42656.1,739.4666666666667,4,2021
0,2021-04-01,Kiowa,Colorado,8061.0,92.76666666666667,3.0,4,2021
0,2021-04-01,Kit Carson,Colorado,8063.0,596.3666666666667,11.0,4,2021
0,2021-04-01,Lake,Colorado,8065.0,731.2,0.0,4,2021
0,2021-04-01,La Plata,Colorado,8067.0,3602.0,37.666666666666664,4,2021
0,2021-04-01,Larimer,Colorado,8069.0,23960.166666666668,230.56666666666666,4,2021
0,2021-04-01,Las Animas,Colorado,8071.0,1074.7333333333333,11.0,4,2021
0,2021-04-01,Lincoln,Colorado,8073.0,1011.4333333333333,4.0,4,2021
0,2021-04-01,Logan,Colorado,8075.0,3879.866666666667,65.46666666666667,4,2021
0,2021-04-01,Mesa,Colorado,8077.0,13963.3,209.53333333333333,4,2021
0,2021-04-01,Mineral,Colorado,8079.0,86.03333333333333,1.0,4,2021
0,2021-04-01,Moffat,Colorado,8081.0,723.4333333333333,22.0,4,2021
0,2021-04-01,Montezuma,Colorado,8083.0,1843.0,23.233333333333334,4,2021
0,2021-04-01,Montrose,Colorado,8085.0,3365.5,57.1,4,2021
0,2021-04-01,Morgan,Colorado,8087.0,2571.4333333333334,92.76666666666667,4,2021
0,2021-04-01,Otero,Colorado,8089.0,1914.7333333333333,63.06666666666667,4,2021
0,2021-04-01,Ouray,Colorado,8091.0,277.53333333333336,3.0,4,2021
0,2021-04-01,Park,Colorado,8093.0,661.1333333333333,5.0,4,2021
0,2021-04-01,Phillips,Colorado,8095.0,357.3,13.0,4,2021
0,2021-04-01,Pitkin,Colorado,8097.0,2537.8333333333335,4.0,4,2021
0,2021-04-01,Prowers,Colorado,8099.0,1183.5333333333333,21.0,4,2021
0,2021-04-01,Pueblo,Colorado,8101.0,16721.566666666666,367.0,4,2021
0,2021-04-01,Rio Blanco,Colorado,8103.0,542.9,4.0,4,2021
0,2021-04-01,Rio Grande,Colorado,8105.0,771.4,13.9,4,2021
0,2021-04-01,Routt,Colorado,8107.0,2138.5666666666666,19.733333333333334,4,2021
0,2021-04-01,Saguache,Colorado,8109.0,348.53333333333336,4.0,4,2021
0,2021-04-01,San Juan,Colorado,8111.0,46.666666666666664,0.0,4,2021
0,2021-04-01,San Miguel,Colorado,8113.0,861.3333333333334,0.0,4,2021
0,2021-04-01,Sedgwick,Colorado,8115.0,205.33333333333334,2.0,4,2021
0,2021-04-01,Summit,Colorado,8117.0,3585.4333333333334,7.0,4,2021
0,2021-04-01,Teller,Colorado,8119.0,1537.6333333333334,14.0,4,2021
0,2021-04-01,Washington,Colorado,8121.0,440.06666666666666,12.0,4,2021
0,2021-04-01,Weld,Colorado,8123.0,28989.966666666667,329.43333333333334,4,2021
0,2021-04-01,Yuma,Colorado,8125.0,853.9666666666667,17.0,4,2021
0,2021-04-01,Fairfield,Connecticut,9001.0,94609.6,2139.9333333333334,4,2021
0,2021-04-01,Hartford,Connecticut,9003.0,78981.4,2367.1,4,2021
0,2021-04-01,Litchfield,Connecticut,9005.0,13742.933333333332,288.53333333333336,4,2021
0,2021-04-01,Middlesex,Connecticut,9007.0,12125.733333333334,357.3,4,2021
0,2021-04-01,New Haven,Connecticut,9009.0,85725.5,2031.1333333333334,4,2021
0,2021-04-01,New London,Connecticut,9011.0,21349.3,428.1333333333333,4,2021
0,2021-04-01,Tolland,Connecticut,9013.0,9031.533333333333,178.76666666666668,4,2021
0,2021-04-01,Windham,Connecticut,9015.0,10281.033333333333,188.76666666666668,4,2021
0,2021-04-01,Kent,Delaware,10001.0,16496.233333333334,326.96666666666664,4,2021
0,2021-04-01,New Castle,Delaware,10003.0,58847.066666666666,793.8666666666667,4,2021
0,2021-04-01,Sussex,Delaware,10005.0,24480.2,471.23333333333335,4,2021
0,2021-04-01,District of Columbia,District of Columbia,11001.0,46297.63333333333,1088.1333333333334,4,2021
0,2021-04-01,Alachua,Florida,12001.0,24051.6,264.8,4,2021
0,2021-04-01,Baker,Florida,12003.0,3420.4333333333334,60.1,4,2021
0,2021-04-01,Bay,Florida,12005.0,19699.466666666667,378.7,4,2021
0,2021-04-01,Bradford,Florida,12007.0,2952.4666666666667,55.36666666666667,4,2021
0,2021-04-01,Brevard,Florida,12009.0,39077.833333333336,836.6,4,2021
0,2021-04-01,Broward,Florida,12011.0,226183.36666666667,2773.366666666667,4,2021
0,2021-04-01,Calhoun,Florida,12013.0,1672.2666666666667,43.0,4,2021
0,2021-04-01,Charlotte,Florida,12015.0,12210.766666666666,401.96666666666664,4,2021
0,2021-04-01,Citrus,Florida,12017.0,10648.733333333334,434.8666666666667,4,2021
0,2021-04-01,Clay,Florida,12019.0,17869.266666666666,332.06666666666666,4,2021
0,2021-04-01,Collier,Florida,12021.0,34014.666666666664,511.0,4,2021
0,2021-04-01,Columbia,Florida,12023.0,7979.5,164.7,4,2021
0,2021-04-01,DeSoto,Florida,12027.0,4193.133333333333,88.73333333333333,4,2021
0,2021-04-01,Dixie,Florida,12029.0,1573.7666666666667,23.033333333333335,4,2021
