FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,month,year
1057,9,Fayette County,AL,2.085714286,341.3214286,341.3214286,2.425,341.3214286,2.653571429,187.4285714,5.292857143,93.10357143,1062.285714,6.510714286,1062.285714,7.575,1061.678571,8.25,749.8928571,21.15714286,C,9,9,9,9,Non-metro,5,5,5,5,2,2021
1059,9,Franklin County,AL,3.271428571,1029.821429,1029.821429,3.932142857,1029.75,4.371428571,464.5714286,8.639285714,93.10357143,3453.392857,11.01785714,3453.392857,13.175,3452.392857,14.63571429,2157.821429,40.15714286,D,13,13,13,13,Non-metro,5,5,5,5,2,2021
1061,9,Geneva County,AL,2.957142857,777.1071429,777.1071429,3.428571429,777.1071429,3.789285714,435.8571429,8.042857143,93.10357143,2312.75,8.810714286,2312.75,10.225,2312.75,11.28214286,1565.607143,28.88928571,D,13,13,13,13,Metro,1,1,1,1,2,2021
1063,9,Greene County,AL,1.257142857,102.2142857,102.2142857,1.475,102.2142857,1.614285714,43.07142857,2.278571429,76.55714286,629.7142857,7.760714286,629.7142857,9.053571429,629.7142857,9.935714286,433.6071429,22.94642857,D,13,13,13,13,Non-metro,5,5,5,5,2,2021
1065,9,Hale County,AL,3.272413793,479.5172414,479.5172414,3.875862069,478.5172414,4.244827586,156.9655172,5.444827586,93.1,1513.827586,10.33103448,1513.827586,12.23448276,1513.827586,13.42068966,872.4827586,30.24827586,D,13,13,13,13,Metro,1,1,1,1,2,2021
1067,9,Henry County,AL,2.853571429,491.6071429,491.6071429,3.289285714,491.6071429,3.589285714,240.9642857,5.975,93.10357143,1872.214286,10.87857143,1872.214286,12.49285714,1872.214286,13.67142857,1254.892857,31.11785714,C,9,9,9,9,Metro,1,1,1,1,2,2021
1069,9,Houston County,AL,2.982142857,3155.75,3155.75,3.510714286,3155.75,3.864285714,1268.607143,6.603571429,93.10357143,10825.5,10.22142857,10825.14286,12.03214286,10822.96429,13.26785714,6531.464286,34.03928571,C,9,9,9,9,Metro,1,1,1,1,2,2021
1071,9,Jackson County,AL,3.971428571,2046,2046,4.560714286,2046,5,1067.428571,10.07142857,93.10357143,6551.464286,12.7,6551.464286,14.625,6551.464286,16.00714286,4539.464286,42.86428571,C,9,9,9,9,Non-metro,5,5,5,5,2,2021
1073,9,Jefferson County,AL,3.682142857,24257.25,24257.03571,4.342857143,24252.75,4.764285714,8526.678571,7.957142857,93.10357143,66074.82143,10.03928571,66002.53571,11.825,65990.21429,12.98214286,31392.46429,29.23928571,C,9,9,9,9,Metro,1,1,1,1,2,2021
1075,9,Lamar County,AL,3.446428571,475.25,475.25,3.978571429,475.25,4.375,233.4285714,7.632142857,93.10357143,1423.392857,10.31785714,1423.392857,11.92142857,1423.392857,13.125,969.4642857,31.67857143,C,9,9,9,9,Non-metro,5,5,5,5,2,2021
1077,9,Lauderdale County,AL,3.489285714,3235.285714,3235.285714,4,3234.142857,4.328571429,1207.142857,6.364285714,93.10357143,9952.357143,10.73928571,9951.714286,12.275,9949.392857,13.32857143,6091.821429,32.04642857,B,5,5,5,5,Metro,1,1,1,1,2,2021
1079,9,Lawrence County,AL,3.171428571,1044.107143,1044.107143,3.689285714,1044.107143,4.042857143,570.8214286,9.071428571,93.10357143,3419.392857,10.38214286,3419.392857,12.06428571,3417.821429,13.225,2360.178571,37.53214286,B,5,5,5,5,Metro,1,1,1,1,2,2021
1081,9,Lee County,AL,3.603571429,5913.607143,5913.607143,4.178571429,5910.321429,4.553571429,2136.464286,10.475,93.10357143,16892.46429,10.26428571,16892.46429,11.93928571,16880.71429,12.99642857,7303.892857,35.78928571,C,9,9,9,9,Metro,1,1,1,1,2,2021
1083,9,Limestone County,AL,2.457142857,2433.357143,2433.357143,2.871428571,2433.285714,3.171428571,1261.392857,8.360714286,93.10357143,5875.892857,5.939285714,5875.892857,6.928571429,5875.892857,7.646428571,3655.214286,24.23214286,C,9,9,9,9,Metro,1,1,1,1,2,2021
1085,9,Lowndes County,AL,1.931034483,187.862069,187.862069,2.268965517,187.862069,2.482758621,107.6896552,5.603448276,93.1,704.2758621,7.227586207,704.2758621,8.534482759,704.2758621,9.282758621,457.0689655,23.79310345,D,13,13,13,13,Metro,1,1,1,1,2,2021
1087,9,Macon County,AL,3.010714286,545.6428571,545.6428571,3.407142857,545.6428571,3.639285714,285.25,7.539285714,93.10357143,2014.25,11.15,2014.25,12.57142857,2014.25,13.45714286,1231.107143,32.52857143,D,13,13,13,13,Non-metro,5,5,5,5,2,2021
1089,9,Madison County,AL,3.585714286,13392.96429,13392.96429,4.182142857,13388.28571,4.578571429,5231.857143,9.164285714,93.10357143,36947.25,9.903571429,36944.92857,11.55,36927.21429,12.63928571,20790.39286,36.4,B,5,5,5,5,Metro,1,1,1,1,2,2021
1091,9,Marengo County,AL,2.660714286,502.8928571,502.8928571,3.135714286,502.8928571,3.425,222.1071429,5.921428571,93.10357143,1926.821429,10.21071429,1926.821429,11.98571429,1926.821429,13.18571429,1261,33.62857143,D,13,13,13,13,Non-metro,5,5,5,5,2,2021
1093,9,Marion County,AL,3.792857143,1128.892857,1128.892857,4.367857143,1128.892857,4.796428571,614.1785714,9.610714286,93.10357143,2616.214286,8.807142857,2616.214286,10.16785714,2616.214286,11.125,1760.107143,27.54285714,C,9,9,9,9,Non-metro,5,5,5,5,2,2021
1095,9,Marshall County,AL,3.321428571,3208.535714,3208.535714,3.978571429,3208.535714,4.435714286,1502.607143,8.975,93.10357143,9292.75,9.607142857,9292.75,11.525,9290.464286,12.82142857,6282.392857,37.51071429,C,9,9,9,9,Non-metro,5,5,5,5,2,2021
1097,9,Mobile County,AL,3.182142857,13106.92857,13106.92857,3.753571429,13104.82143,4.125,5828,8.478571429,93.10357143,36495.28571,8.839285714,36495.28571,10.45357143,36480.39286,11.51071429,19741.64286,28.71428571,D,13,13,13,13,Metro,1,1,1,1,2,2021
1099,9,Monroe County,AL,3.221428571,667.8928571,666.8928571,3.703571429,666.8928571,4.075,402.3928571,9.171428571,93.10357143,2503.642857,12.07142857,2502.642857,13.9,2501.642857,15.29285714,1632.785714,37.23571429,C,9,9,9,9,Non-metro,5,5,5,5,2,2021
1101,9,Montgomery County,AL,2.389285714,5425.214286,5425.214286,2.842857143,5421.75,3.117857143,1911.392857,5.421428571,93.10357143,19499.53571,8.617857143,19499.46429,10.23928571,19489.21429,11.22857143,9724.75,27.56785714,D,13,13,13,13,Metro,1,1,1,1,2,2021
1103,9,Morgan County,AL,3.003571429,3587.25,3587.25,3.521428571,3587.25,3.889285714,1800.107143,8.421428571,93.10357143,10410.71429,8.696428571,10410.71429,10.225,10409.60714,11.27142857,6825,31.975,C,9,9,9,9,Metro,1,1,1,1,2,2021
1105,9,Perry County,AL,2.403571429,214.0357143,214.0357143,2.782142857,214.0357143,3.025,115.75,6.45,93.10357143,830.75,9.317857143,830.75,10.78928571,830.75,11.78214286,507.25,28.25714286,D,13,13,13,13,Non-metro,5,5,5,5,2,2021
1107,9,Pickens County,AL,2.578571429,513.2142857,513.2142857,2.95,513.2142857,3.196428571,185.4642857,4.775,93.10357143,1880.5,9.428571429,1879.678571,10.78571429,1879.678571,11.69285714,1173.5,30.2,D,13,13,13,13,Metro,1,1,1,1,2,2021
1109,9,Pike County,AL,2.342857143,777.1428571,777.1428571,2.689285714,777.1428571,2.9,425.3214286,8.464285714,93.10357143,2778.071429,8.389285714,2778.071429,9.610714286,2778.071429,10.36428571,1759.607143,34.975,D,13,13,13,13,Non-metro,5,5,5,5,2,2021
1111,9,Randolph County,AL,2.507142857,571.2142857,571.2142857,2.914285714,571.2142857,3.182142857,342.5,7.225,93.10357143,2195.821429,9.664285714,2195.821429,11.21785714,2195.821429,12.23928571,1461.714286,30.83214286,C,9,9,9,9,Non-metro,5,5,5,5,2,2021
1113,9,Russell County,AL,1.542857143,893.5357143,893.5357143,1.846428571,893.5357143,2.035714286,435.3571429,5.075,93.10357143,2813.785714,4.842857143,2813.785714,5.807142857,2813.785714,6.392857143,1649.142857,19.19642857,D,13,13,13,13,Metro,1,1,1,1,2,2021
1115,9,St. Clair County,AL,2.064285714,1851.321429,1851.321429,2.425,1851.321429,2.667857143,805.2857143,5.335714286,93.10357143,5246.357143,5.864285714,5244.357143,6.871428571,5243.357143,7.567857143,2816.785714,18.67142857,B,5,5,5,5,Metro,1,1,1,1,2,2021
1117,9,Shelby County,AL,1.967857143,4258.107143,4258.107143,2.285714286,4258.107143,2.546428571,1500.107143,4.328571429,93.10357143,10802.57143,4.967857143,10797.10714,5.810714286,10796.25,6.460714286,5240.107143,15.08571429,A,1,1,1,1,Metro,1,1,1,1,2,2021
1119,9,Sumter County,AL,2.260714286,280.9642857,280.9642857,2.592857143,280.9642857,2.796428571,126.7142857,5.442857143,93.10357143,1334.464286,10.73571429,1334.464286,12.30357143,1334.464286,13.25714286,814.75,35.03928571,D,13,13,13,13,Non-metro,5,5,5,5,2,2021
1121,9,Talladega County,AL,2.357142857,1881.571429,1881.571429,2.714285714,1881.571429,2.978571429,968.9285714,6.567857143,93.10357143,5671.107143,7.089285714,5671.107143,8.196428571,5670.75,8.960714286,3456.071429,23.40714286,D,13,13,13,13,Non-metro,5,5,5,5,2,2021
1123,9,Tallapoosa County,AL,3.378571429,1364.178571,1364.178571,3.907142857,1364.178571,4.235714286,787.1785714,8.753571429,93.10357143,3341.357143,8.278571429,3341.357143,9.571428571,3341.357143,10.40357143,2222.857143,24.725,D,13,13,13,13,Non-metro,5,5,5,5,2,2021
1125,9,Tuscaloosa County,AL,2.328571429,4885.357143,4885.357143,2.714285714,4883.964286,2.946428571,1558,5.414285714,93.10357143,13981.78571,6.685714286,13978.89286,7.789285714,13975.92857,8.446428571,6944.821429,24.11785714,C,9,9,9,9,Metro,1,1,1,1,2,2021
1127,9,Walker County,AL,2.907142857,1848.071429,1848.071429,3.410714286,1848.071429,3.742857143,669.9285714,5.407142857,93.10357143,5525.285714,8.7,5523.285714,10.19285714,5522.928571,11.17857143,3198.5,25.76785714,C,9,9,9,9,Metro,1,1,1,1,2,2021
1129,9,Washington County,AL,2.989285714,487.4285714,487.4285714,3.471428571,487.4285714,3.828571429,316.9642857,9.839285714,93.10357143,1736.071429,10.64642857,1735.785714,12.31071429,1735.785714,13.64642857,1142.678571,35.49642857,C,9,9,9,9,Non-metro,5,5,5,5,2,2021
1131,9,Wilcox County,AL,1.5,155.75,155.75,1.764285714,155.75,1.960714286,90.53571429,4.3,66.63928571,788.1071429,7.603571429,788.1071429,8.932142857,788.1071429,9.903571429,527.5357143,25.06071429,D,13,13,13,13,Non-metro,5,5,5,5,2,2021
1133,9,Winston County,AL,1.828571429,435.8214286,435.8214286,2.121428571,435.8214286,2.307142857,213.8928571,4.146428571,93.10357143,1400.428571,5.925,1400.428571,6.810714286,1400.428571,7.417857143,935.1071429,18.09642857,C,9,9,9,9,Non-metro,5,5,5,5,2,2021
2013,9,Aleutians East Borough,AK,5.121428571,170.8928571,170.8928571,5.407142857,170.8928571,5.532142857,54.25,15.45714286,77.36071429,407.5357143,12.20714286,407.5357143,12.91071429,407.4285714,13.20714286,90.03571429,25.65357143,C,9,9,9,9,Non-metro,5,5,5,5,2,2021
2016,9,Aleutians West Census Area,AK,4.710714286,265.5,265.5,5.125,263.8214286,5.278571429,101,24.09642857,98.44642857,663.8214286,11.78928571,663.8214286,12.78928571,657.5714286,13.16428571,191.6428571,45.725,B,5,5,5,5.464285714,Non-metro,5,5,5,5.464285714,2,2021
2020,9,Anchorage Municipality,AK,8.603571429,24760.57143,24760.57143,10.28571429,24651.57143,11.26428571,9141.25,27.08571429,98.44642857,52397,18.18928571,52397,21.75714286,51982.10714,23.75714286,19574.57143,57.98214286,B,5,5,5,5.464285714,Metro,1,1,1,1.464285714,2,2021
2050,9,Bethel Census Area,AK,18.99285714,3491.535714,3491.535714,25.26428571,3450.571429,29.12857143,725.6428571,50.10714286,98.44642857,5457.714286,29.68571429,5457.714286,39.48928571,5345.642857,45.11785714,944.7142857,65.23928571,D,13,13.32142857,13.64285714,14.5,Non-metro,5,5.321428571,5.642857143,6.5,2,2021
2060,9,Bristol Bay Borough,AK,9.160714286,76.53571429,76.53571429,10.62857143,76.5,11.13928571,47.60714286,35.01428571,63.325,203.4285714,24.33571429,203.4285714,28.25714286,202.7857143,29.52857143,70.5,51.83928571,B,5,5,5,6.722222222,Non-metro,5,5,5,6.722222222,2,2021
2068,9,Denali Borough,AK,5.692857143,119.5357143,119.5357143,6.567857143,119.5357143,7.028571429,70.42857143,29.59642857,98.44642857,235.3928571,11.22142857,235.3928571,12.925,234.7857143,13.82142857,140.6785714,59.10714286,A,1,1,1,1.75,Non-metro,5,5,5,5.75,2,2021
2070,9,Dillingham Census Area,AK,9.264285714,455.4285714,455.4285714,11.98571429,453.7857143,13.46428571,128.3928571,25.98214286,98.44642857,1132.75,23.04642857,1132.75,29.83214286,1125.321429,33.38571429,288.2142857,58.35357143,D,13,13,13,13.5,Non-metro,5,5,5,5.5,2,2021
2090,9,Fairbanks North Star Borough,AK,4.842857143,4682.678571,4682.678571,5.810714286,4678.357143,6.339285714,2305.892857,21.29642857,98.44642857,12193.14286,12.58571429,12191.14286,15.13571429,12135.32143,16.43928571,5704.821429,52.68214286,B,5,5,5,5.357142857,Metro,1,1,1,1.357142857,2,2021
2100,9,Haines Borough,AK,25.03571429,633.5357143,633.5357143,28.05,633.5357143,30.55714286,259.4642857,47.36785714,98.44642857,1014.571429,40.11071429,1014.571429,44.91428571,1014.571429,48.91071429,369.1785714,67.37857143,A,1.535714286,1.607142857,2.107142857,2.571428571,Non-metro,5.535714286,5.607142857,6.107142857,6.571428571,2,2021
2105,9,Hoonah-Angoon Census Area,AK,26.02068966,559.1724138,559.1724138,29.39310345,554.7931034,31.43793103,225.8275862,43.77241379,98.44482759,851.1724138,39.62413793,851.1724138,44.76206897,838.3793103,47.50344828,338.862069,65.65862069,B,5.344827586,5.448275862,5.689655172,6.310344828,Non-metro,5.344827586,5.448275862,5.689655172,6.310344828,2,2021
2110,9,Juneau City and Borough,AK,11.45,3658.535714,3658.535714,13.31071429,3650.857143,14.46785714,1746.5,39.15,98.44642857,6526.285714,20.41071429,6526.285714,23.73928571,6512.071429,25.81785714,3242.178571,72.68214286,B,5,5,5,6.071428571,Non-metro,5,5,5,6.071428571,2,2021
2122,9,Kenai Peninsula Borough,AK,6.253571429,3675.392857,3675.392857,7.357142857,3673.428571,8.071428571,2016.857143,18.71785714,98.44642857,8470.142857,14.425,8465.428571,16.93571429,8454.607143,18.56785714,5233.178571,48.56785714,B,5,5,5,5.25,Non-metro,5,5,5,5.25,2,2021
2130,9,Ketchikan Gateway Borough,AK,7.75,1077.321429,1077.321429,9.025,1075.571429,9.885714286,496.2142857,21.66428571,98.44642857,2452.035714,17.63214286,2452.035714,20.53571429,2450.285714,22.51071429,1361.142857,59.41785714,C,9,9,9,9.357142857,Non-metro,5,5,5,5.357142857,2,2021
2150,9,Kodiak Island Borough,AK,9.996428571,1300.642857,1300.642857,12.12142857,1289.464286,13.21785714,542.7857143,36.77857143,98.44642857,2585.607143,19.88928571,2585.607143,24.1,2554.5,26.19285714,1025.714286,69.49642857,C,9,9,9,9.857142857,Non-metro,5,5,5,5.857142857,2,2021
2164,9,Lake and Peninsula Borough,AK,4.378571429,69.89285714,69.89285714,5.475,69.60714286,6.121428571,20.78571429,11.33928571,80.86428571,363.6428571,22.83571429,363.6428571,28.425,362.2857143,31.88928571,83.75,45.76785714,D,13,13,13,13,Non-metro,5,5,5,5,2,2021
2170,9,Matanuska-Susitna Borough,AK,4.292857143,4647.142857,4647.142857,5.178571429,4638.857143,5.814285714,2209.464286,16.06428571,98.44642857,11087,10.23928571,11086.82143,12.375,11013.10714,13.81785714,5730.285714,41.65714286,B,5,5,5,5.178571429,Metro,1,1,1,1.178571429,2,2021
2180,9,Nome Census Area,AK,25.16428571,2517.464286,2517.464286,33.26785714,2483.035714,37.95357143,538.8571429,67.1,98.44642857,3499.035714,34.98214286,3499.035714,46.22857143,3419.571429,52.26428571,605.0357143,75.35,D,13.25,13.85714286,14.32142857,15.35714286,Non-metro,5.25,5.857142857,6.321428571,7.357142857,2,2021
2185,9,North Slope Borough,AK,7.085714286,696.2142857,696.2142857,8.703571429,694.6071429,9.642857143,210.7857143,28.64285714,98.44642857,1435.964286,14.60357143,1435.964286,17.94642857,1413.285714,19.625,328.6428571,44.65,C,9,9,9,9.428571429,Non-metro,5,5,5,5.428571429,2,2021
2188,9,Northwest Arctic Borough,AK,19.45357143,1481.714286,1481.714286,26.22142857,1448.071429,29.78571429,324.0714286,58.17857143,98.44642857,2055.5,26.96428571,2055.5,36.36785714,1976.5,40.65,391.2142857,70.24285714,D,13,13.25,13.5,14.96428571,Non-metro,5,5.25,5.5,6.964285714,2,2021
2195,9,Petersburg Census Area,AK,19.50714286,637.3214286,637.3214286,22.78928571,636.3214286,24.43214286,294.3214286,43.925,98.44642857,1252,38.32857143,1252,44.775,1249.714286,47.96428571,502.6071429,75.025,C,9,9.357142857,9.392857143,10.10714286,Non-metro,5,5.357142857,5.392857143,6.107142857,2,2021
2198,9,Prince of Wales-Hyder Census Area,AK,13.73571429,853.0357143,853.0357143,16.125,853.0357143,17.70714286,448.4285714,39.84285714,98.44642857,1393.928571,22.46428571,1393.928571,26.33571429,1393.928571,28.90714286,584.6071429,51.95714286,D,13,13,13,13.89285714,Non-metro,5,5,5,5.892857143,2,2021
2220,9,Sitka City and Borough,AK,23.84482759,2026.206897,2026.206897,27.57586207,2020.448276,29.97586207,765.6896552,56.13448276,98.44482759,3227.206897,38,3227.206897,43.90344828,3189.551724,47.32758621,955.0344828,70.01034483,B,5.275862069,5.448275862,5.620689655,6.724137931,Non-metro,5.275862069,5.448275862,5.620689655,6.724137931,2,2021
