,date,county,state,fips,cases,deaths,month,year
0,2021-02-01,Autauga,Alabama,1001.0,6002.464285714285,81.64285714285714,2,2021
0,2021-02-01,Baldwin,Alabama,1003.0,19091.571428571428,250.07142857142858,2,2021
0,2021-02-01,Barbour,Alabama,1005.0,2042.4285714285713,47.214285714285715,2,2021
0,2021-02-01,Bibb,Alabama,1007.0,2386.4285714285716,56.035714285714285,2,2021
0,2021-02-01,Blount,Alabama,1009.0,5963.714285714285,118.14285714285714,2,2021
0,2021-02-01,Bullock,Alabama,1011.0,1137.4285714285713,31.892857142857142,2,2021
0,2021-02-01,Butler,Alabama,1013.0,1902.5357142857142,63.42857142857143,2,2021
0,2021-02-01,Calhoun,Alabama,1015.0,12693.0,262.5357142857143,2,2021
0,2021-02-01,Chambers,Alabama,1017.0,3319.785714285714,93.10714285714286,2,2021
0,2021-02-01,Cherokee,Alabama,1019.0,1743.0,36.857142857142854,2,2021
0,2021-02-01,Chilton,Alabama,1021.0,3713.464285714286,89.25,2,2021
0,2021-02-01,Choctaw,Alabama,1023.0,543.0714285714286,23.178571428571427,2,2021
0,2021-02-01,Clarke,Alabama,1025.0,3373.9285714285716,44.785714285714285,2,2021
0,2021-02-01,Clay,Alabama,1027.0,1390.5714285714287,52.714285714285715,2,2021
0,2021-02-01,Cleburne,Alabama,1029.0,1337.607142857143,34.32142857142857,2,2021
0,2021-02-01,Coffee,Alabama,1031.0,5138.071428571428,89.0,2,2021
0,2021-02-01,Colbert,Alabama,1033.0,5915.071428571428,114.0,2,2021
0,2021-02-01,Conecuh,Alabama,1035.0,1048.142857142857,23.071428571428573,2,2021
0,2021-02-01,Coosa,Alabama,1037.0,812.2857142857143,22.107142857142858,2,2021
0,2021-02-01,Covington,Alabama,1039.0,3824.214285714286,97.53571428571429,2,2021
0,2021-02-01,Crenshaw,Alabama,1041.0,1390.642857142857,50.857142857142854,2,2021
0,2021-02-01,Cullman,Alabama,1043.0,8778.32142857143,169.42857142857142,2,2021
0,2021-02-01,Dale,Alabama,1045.0,4502.75,104.0,2,2021
