FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,month,year
1021,26,Chilton County,AL,18.57333333,8257.8,8257.8,22.04333333,8186.766667,24.19333333,3814.033333,50.19,91.70666667,10162.16667,22.88,10159.5,27.11666667,10023.36667,29.61666667,4472.766667,58.86,D,13,13,13,14.6,Metro,1,1,1,2.6,6,2021
1023,26,Choctaw County,AL,35.05333333,4412.766667,4412.766667,40.01,4395.1,43.47666667,2089.5,70.37,91.70666667,5043.8,40.06333333,5042.8,45.71666667,5008.333333,49.54333333,2389.033333,80.46666667,D,14,14.5,15,15.66666667,Non-metro,6,6.5,7,7.666666667,6,2021
1025,26,Clarke County,AL,26.2,6190.8,6190.8,30.37,6162.7,33.15333333,2766,57.11,91.70666667,7709.366667,32.63666667,7708.366667,37.79,7659.133333,41.20333333,3462.6,71.49333333,D,13,13.6,14,15,Non-metro,5,5.6,6,7,6,2021
1027,26,Clay County,AL,23.60333333,3124.633333,3124.233333,27.21,3116.5,29.49666667,1333.233333,47.87666667,91.70666667,3872.833333,29.26666667,3870.833333,33.72,3854.133333,36.47333333,1752.2,62.93,C,9,9,9.4,10,Non-metro,5,5,5.4,6,6,2021
1029,26,Cleburne County,AL,19.14,2854.033333,2854.033333,22.48666667,2845,24.63,1391.766667,46.26,91.70666667,2968.133333,19.91,2968.133333,23.38,2949.8,25.53666667,1413.466667,46.98333333,C,9,9,9,10,Non-metro,5,5,5,6,6,2021
1031,26,Coffee County,AL,20.87333333,10929.5,10929.5,24.67,10842.56667,27.13666667,5185.833333,57.42666667,91.70666667,13208.8,25.23666667,13206.8,29.82333333,13036.13333,32.63,5861.866667,64.91,C,9,9,9,11,Non-metro,5,5,5,7,6,2021
1033,26,Colbert County,AL,29.35,16211.43333,16211.43333,34.07,16091.43333,36.83333333,6988,63.14666667,91.70666667,18140.73333,32.85,18139.73333,38.12666667,17958.93333,41.11666667,7887.1,71.28,B,5.466666667,6,6,7,Metro,1.466666667,2,2,3,6,2021
1035,26,Conecuh County,AL,24.53666667,2960.8,2960.8,28.33666667,2952.7,30.78333333,1443.333333,50.98,91.70666667,3812.933333,31.59333333,3812.933333,36.48333333,3793.833333,39.55333333,1826.366667,64.48666667,D,13,13,13.73333333,15,Non-metro,5,5,5.733333333,7,6,2021
1037,26,Coosa County,AL,22.81333333,2432.8,2432.8,25.51666667,2425.8,27.21,1209.466667,47.11,91.70666667,2536.433333,23.79666667,2536.433333,26.60333333,2524.766667,28.31666667,1259.866667,49.06,C,9,9,9,10,Non-metro,5,5,5,6,6,2021
1039,26,Covington County,AL,19.41,7188.1,7188.1,22.69666667,7162.033333,24.79666667,3720,46.97,91.70666667,8371.033333,22.59666667,8370.033333,26.40666667,8324.833333,28.82333333,4376.666667,55.27,D,13,13,13,14,Non-metro,5,5,5,6,6,2021
1041,26,Crenshaw County,AL,19.76,2720.466667,2720.466667,23.17,2699.333333,25.38333333,1340.766667,50.19666667,91.70666667,3293.833333,23.92333333,3293.833333,28.04333333,3258.8,30.63333333,1555.5,58.22666667,C,9,9,9,10.5,Non-metro,5,5,5,6.5,6,2021
1043,26,Cullman County,AL,21.06,17638.46667,17638.46667,24.73333333,17556.6,27.02666667,8078.1,51.33333333,91.70666667,18748.36667,22.38,18745.36667,26.28333333,18625.2,28.67,8612.3,54.73333333,C,9,9,9,11,Non-metro,5,5,5,7,6,2021
1045,26,Dale County,AL,30.42333333,14958,14958,36.01,14882.6,39.17,4907.433333,57.72333333,91.70666667,17343.63333,35.26666667,17343.63333,41.75,17201.2,45.29666667,5507.733333,64.78,D,13.66666667,14,14.4,15,Non-metro,5.666666667,6,6.4,7,6,2021
1047,26,Dallas County,AL,21.60666667,8037.9,8037.9,25.43,7985.1,28,3363.766667,47.92333333,91.70666667,11769.5,31.65333333,11766.5,37.23666667,11664.4,40.9,4938.9,70.34333333,D,13,13,13,14,Non-metro,5,5,5,6,6,2021
1049,26,DeKalb County,AL,17.59333333,12581.9,12581.9,20.76666667,12531.96667,23.04,5593.533333,44.39,91.70666667,15086.96667,21.10333333,15085,24.89,15002.3,27.58,6591.733333,52.32,D,13,13,13,14,Non-metro,5,5,5,6,6,2021
1051,26,Elmore County,AL,23.93666667,19443.2,19443.2,27.99666667,19226.53333,30.47333333,7653.4,60.47333333,91.70666667,23054.1,28.38666667,23052.83333,33.18666667,22674.03333,35.94666667,8799.633333,69.51333333,C,9,9,9.666666667,11,Metro,1,1,1.666666667,3,6,2021
1053,26,Escambia County,AL,20.10666667,7362.5,7362.5,23.59333333,7339.7,25.84333333,3695.233333,55.21666667,91.70666667,9467.933333,25.85,9467.933333,30.35,9427.766667,33.18666667,4749.166667,70.97666667,D,13,13,13,15,Non-metro,5,5,5,7,6,2021
1055,26,Etowah County,AL,22.73666667,23245.9,23242.9,26.41,23096.16667,28.69666667,10676.76667,53.92666667,91.70666667,26092.5,25.51,26087.6,29.65,25792.66667,32.04,11564.76667,58.42,C,9,9,9,11,Metro,1,1,1,3,6,2021
1057,26,Fayette County,AL,19.71666667,3214.066667,3213.4,22.88333333,3203.633333,24.88333333,1650,46.54333333,91.70666667,3445.5,21.13,3443.833333,24.52666667,3428.033333,26.63666667,1733.766667,48.91,C,9,9,9,10,Non-metro,5,5,5,6,6,2021
1059,26,Franklin County,AL,24.76,7763.5,7763.5,29.63,7733.333333,32.79333333,3364.7,62.61333333,91.70666667,9142.166667,29.14,9142.166667,34.89,9099.733333,38.56666667,3884.8,72.28666667,D,13,13.46666667,14,15,Non-metro,5,5.466666667,6,7,6,2021
1061,26,Geneva County,AL,22.31666667,5862.466667,5862.466667,25.91,5839.033333,28.47666667,3100.233333,57.19,91.70666667,6734.133333,25.63333333,6734.133333,29.76666667,6689.8,32.62666667,3478.533333,64.17333333,D,13,13,13,15,Metro,1,1,1,3,6,2021
1063,26,Greene County,AL,29.39666667,2384.6,2384.6,34.28666667,2372.1,37.39333333,1102.5,58.32,91.70666667,3057.533333,37.7,3056.533333,43.94333333,3031.433333,47.79666667,1369.733333,72.47666667,D,13.4,14,14,15,Non-metro,5.4,6,6,7,6,2021
1065,26,Hale County,AL,34.15333333,5003.333333,5003.333333,40.43666667,4938.233333,43.77666667,1880.2,65.17333333,91.70666667,5489.266667,37.46333333,5489.266667,44.37666667,5386.766667,47.76666667,1984.2,68.78,D,14,14.6,15,15,Metro,2,2.6,3,3,6,2021
1067,26,Henry County,AL,25.35,4360.133333,4360.133333,29.09666667,4327.933333,31.6,2167.166667,53.76666667,91.70666667,5127.133333,29.79333333,5127.133333,34.21,5071.733333,37.02666667,2441.533333,60.58333333,C,9,9.133333333,10,11,Metro,1,1.133333333,2,3,6,2021
1069,26,Houston County,AL,24.65666667,26104.26667,26104.26667,29.02,25887.83333,31.72333333,11206.5,58.42333333,91.70666667,30645.83333,28.95,30644.83333,34.06666667,30270.56667,37.10333333,12845.03333,66.96,C,9,9.366666667,10,11,Metro,1,1.366666667,2,3,6,2021
1071,26,Jackson County,AL,27.74333333,14324.43333,14324.43333,31.96666667,14259.06667,34.83,6923,65.36333333,91.70666667,16864.3,32.66666667,16861.3,37.61666667,16732.16667,40.86333333,8038.866667,75.89666667,C,9,10,10,11,Non-metro,5,6,6,7,6,2021
1073,26,Jefferson County,AL,33.37666667,219755.8667,219749.6667,39.39666667,215683.9667,42.4,73900.1,68.85333333,91.70666667,268638.7667,40.79,268486.8,48.12333333,261100.5667,51.33333333,83742.53333,78.03,C,10,10.46666667,11,11.13333333,Metro,2,2.466666667,3,3.133333333,6,2021
1075,26,Lamar County,AL,24.39666667,3367.166667,3367.166667,28.21666667,3361.033333,30.97,1754.333333,57.33333333,91.70666667,,0,,0,,0,,0,C,9,9,10,11,Non-metro,5,5,6,7,6,2021
1077,26,Lauderdale County,AL,29.18333333,27062.93333,27062.93333,33.36666667,26907.06667,36.03,11538.03333,60.71333333,91.70666667,31222.53333,33.67,31221.53333,38.49666667,30857.9,41.31,13180.73333,69.34333333,B,5.3,6,6,7,Metro,1.3,2,2,3,6,2021
1079,26,Lawrence County,AL,29.06,9568.666667,9568.666667,33.77333333,9527.433333,36.88666667,4346.4,69.13333333,91.70666667,10944.23333,33.23666667,10944.23333,38.64,10877.76667,42.11333333,4927.7,78.38666667,B,5.133333333,6,6,7.066666667,Metro,1.133333333,2,2,3.066666667,6,2021
1081,26,Lee County,AL,25.72,42324.46667,42324.46667,29.90666667,41553.36667,32.01,11018.43333,53.98,91.70666667,47147.8,28.65333333,47147.8,33.31666667,45946.7,35.39333333,12352,60.52,C,9,9.466666667,10,11,Metro,1,1.466666667,2,3,6,2021
1083,26,Limestone County,AL,20.79333333,20559.33333,20559.33333,24.22333333,20353.86667,26.48333333,7982.2,52.93666667,91.70666667,,0,,0,,0,,0,C,9,9,9,11,Metro,1,1,1,3,6,2021
1085,26,Lowndes County,AL,27.37666667,2662.966667,2662.966667,32.23666667,2641.333333,34.8,1073.4,55.89333333,91.70666667,3561.166667,36.62,3559.166667,43.08333333,3509.2,46.25,1416.766667,73.73333333,D,13,14,14,15,Metro,1,2,2,3,6,2021
1087,26,Macon County,AL,28.64666667,5175.533333,5175.533333,32.30333333,5119.3,34.19333333,2153.533333,56.89666667,91.70666667,6525.333333,36.11333333,6524.333333,40.71,6430.2,42.95,2648.533333,69.98,D,13,14,14,15,Non-metro,5,6,6,7,6,2021
1089,26,Madison County,AL,37.94333333,141503.7,141502.7,44.23,138891.7,47.54,43696.7,76.46666667,91.70666667,164569.2333,44.13,164562.9667,51.43333333,160217.9667,54.82666667,47254.46667,82.71,B,6.133333333,7,7.066666667,8,Metro,2.133333333,3,3.066666667,4,6,2021
1091,26,Marengo County,AL,27.55666667,5198.766667,5198.766667,32.32333333,5166.133333,35.34666667,2121.8,56.58,91.70666667,6341.066667,33.60333333,6341.066667,39.43333333,6280.133333,42.97,2629.566667,70.15,D,13,14,14,15,Non-metro,5,6,6,7,6,2021
1093,26,Marion County,AL,20.97333333,6229.466667,6229.466667,24.20333333,6214.566667,26.39333333,3049.766667,47.73,91.70666667,7070.9,23.80333333,7070.9,27.45666667,7048.5,29.93333333,3422.633333,53.57666667,C,9,9,9,10,Non-metro,5,5,5,6,6,2021
1095,26,Marshall County,AL,23.80666667,23043.86667,23043.86667,28.59666667,22839.06667,31.52,10413.56667,62.17,91.70666667,27124.73333,28.02,27124.73333,33.63666667,26779.1,36.96666667,11770.5,70.28,C,9,9.133333333,9.766666667,11,Non-metro,5,5.133333333,5.766666667,7,6,2021
1097,26,Mobile County,AL,25.56666667,105627.8667,105625.8667,30.28333333,104257.4,32.90666667,38335.86667,55.77,91.70666667,118233.7333,28.62,118230.7333,33.88,115986.0667,36.61,41858.96667,60.89,D,13,13.46666667,14,15,Metro,1,1.466666667,2,3,6,2021
1099,26,Monroe County,AL,23.73,4917.666667,4916.666667,27.3,4899.766667,29.95333333,2231.166667,50.86333333,91.70666667,6350.3,30.63,6348.3,35.26,6314.1,38.59,2839.166667,64.74333333,C,9,9,9.466666667,11,Non-metro,5,5,5.466666667,7,6,2021
1101,26,Montgomery County,AL,29.7,67266.53333,67263.96667,35.29666667,66111.23333,38.08,20831.2,59.04666667,91.70666667,82136.16667,36.26666667,82126.86667,43.10666667,80033.1,46.1,25024.63333,70.91666667,D,13.46666667,14,14,15,Metro,1.466666667,2,2,3,6,2021
1103,26,Morgan County,AL,26.59,31819.56667,31819.56667,31.24666667,31551,34.17666667,13565.13333,63.57,91.70666667,35259.86667,29.46,35259.86667,34.62666667,34844.23333,37.73666667,14688.93333,68.84333333,C,9,9.733333333,10,11,Metro,1,1.733333333,2,3,6,2021
1105,26,Perry County,AL,28.30333333,2526.366667,2526.366667,32.81333333,2508.1,35.54333333,1009.366667,56.23,91.70666667,3068.3,34.39,3067.533333,39.82666667,3036.433333,43.02666667,1226.133333,68.30666667,D,13,14,14,15,Non-metro,5,6,6,7,6,2021
1107,26,Pickens County,AL,27.3,5440.666667,5440.666667,31.23333333,5416.133333,33.7,2171.866667,55.89333333,91.70666667,6810.366667,34.17666667,6809.366667,39.1,6749.733333,42.01,2717.066667,69.90666667,D,13,13.73333333,14,15,Metro,1,1.733333333,2,3,6,2021
1109,26,Pike County,AL,22.16666667,7341.933333,7341.933333,25.41666667,7283.066667,27.16,3136.8,62.35,91.70666667,8859.633333,26.75666667,8858.633333,30.68,8726.566667,32.53666667,3717.033333,73.87,D,13,13,13,15,Non-metro,5,5,5,7,6,2021
1111,26,Randolph County,AL,20.82,4731,4731,24.17,4725.666667,26.35333333,2357.4,49.72333333,91.70666667,5302.866667,23.33666667,5302.866667,27.09,5286.366667,29.50333333,2560.7,54.00666667,C,9,9,9,10.4,Non-metro,5,5,5,6.4,6,2021
1113,26,Russell County,AL,21.55,12489.63333,12489.63333,25.79333333,12357.56667,28.10333333,4846.566667,56.42666667,91.70666667,14877.4,25.67,14877.4,30.73333333,14585.16667,33.17,5393.5,62.79,D,13,13,13,15,Metro,1,1,1,3,6,2021
1115,26,St. Clair County,AL,20.74,18568.6,18568.23333,24.34333333,18421.8,26.56333333,7906.6,52.43,91.70666667,21256.06667,23.73666667,21250.06667,27.86666667,20985.46667,30.27,8529.133333,56.54666667,B,5,5,5,7,Metro,1,1,1,3,6,2021
1117,26,Shelby County,AL,19.81,43128.6,43128.6,23.22,42285.2,25.29666667,13868.96667,39.92333333,91.70666667,53887.93333,24.74666667,53870.7,29.00333333,52317.7,31.28333333,16244.5,46.78333333,A,1,1,1,2,Metro,1,1,1,2,6,2021
1119,26,Sumter County,AL,29.71333333,3693.1,3693.1,34.03666667,3668.833333,36.44,1485.133333,63.87333333,91.70666667,4743.166667,38.17,4742.166667,43.70666667,4705.666667,46.74666667,1850.7,79.60333333,D,13.46666667,14,14,15,Non-metro,5.466666667,6,6,7,6,2021
1121,26,Talladega County,AL,19.52,15613.9,15613.9,22.54,15536.36667,24.56,6999.833333,47.39666667,91.70666667,17360.7,21.71333333,17359.7,25.05666667,17200.26667,27.19333333,7580.1,51.32666667,D,13,13,13,14,Non-metro,5,5,5,6,6,2021
1123,26,Tallapoosa County,AL,22.03,8889.1,8889.1,25.47333333,8850.066667,27.54333333,4409.7,49.06666667,91.70666667,9041.733333,22.4,8655,1.653333333,8627,1.79,4314.5,3.2,D,13,13,13,14.16666667,Non-metro,5,5,5,6.166666667,6,2021
1125,26,Tuscaloosa County,AL,23.72666667,49672.5,49672.5,27.66333333,48966.03333,29.60666667,16203,56.27666667,91.70666667,46552,1.48,,0,,0,,0,C,9,9,9.466666667,11,Metro,1,1,1.466666667,3,6,2021
1127,26,Walker County,AL,26.51666667,16846.96667,16846.96667,31.09,16767.83333,33.95666667,7793.9,62.81333333,91.70666667,19531.36667,30.74666667,19527.36667,36.04666667,19374.33333,39.23333333,8684.833333,69.99666667,C,9,9.7,10,11,Metro,1,1.7,2,3,6,2021
1129,26,Washington County,AL,22.63,3696.166667,3695.166667,26.24333333,3679.133333,28.91333333,1758.533333,54.63333333,91.70666667,4177.133333,25.58,4176.133333,29.64333333,4153.633333,32.65666667,1933.7,60.06333333,C,9,9,9.066666667,11,Non-metro,5,5,5.066666667,7,6,2021
1131,26,Wilcox County,AL,26.79,2779.033333,2779.033333,31.5,2746.666667,34.52666667,1193.633333,56.68666667,91.70666667,3731,35.96,3731,42.28666667,3669.4,46.12666667,1608.4,76.4,D,13,14,14,15,Non-metro,5,6,6,7,6,2021
1133,26,Winston County,AL,12.65666667,2990.566667,2990.566667,14.54666667,2983.8,15.83333333,1539.133333,29.79,91.70666667,3448.066667,14.59,3448.066667,16.74666667,3440.4,18.24333333,1806.4,34.96333333,C,9,9,9,9.466666667,Non-metro,5,5,5,5.466666667,6,2021
2013,26,Aleutians East Borough,AK,64.31,2146.133333,2141.433333,67.85666667,2085.366667,67.60666667,154.3666667,44.01,97.3,2305.633333,69.10333333,2313.321429,68.41,2240.821429,67.82666667,162.3928571,43.19333333,C,12,12,12,10,Non-metro,8,8,8,6,6,2021
2016,26,Aleutians West Census Area,AK,44.41333333,2501.366667,2498.333333,48.15333333,2444.133333,48.95666667,233.7333333,55.78666667,97.3,3212.466667,57.00666667,3207.266667,61.82,3094.366667,61.97333333,262.4333333,62.64666667,B,6.733333333,7.6,7.633333333,7,Non-metro,6.733333333,7.6,7.633333333,7,6,2021
2020,26,Anchorage Municipality,AK,43.2,124404.7,124264.5667,51.61333333,119944.6333,54.80666667,27487.76667,81.43333333,97.3,145887.3,50.65666667,145567.2333,60.45333333,138934.5667,63.5,29284.23333,86.75,B,7,7.866666667,8,8,Metro,3,3.866666667,4,4,6,2021
2050,26,Bethel Census Area,AK,48.17666667,8857.2,8836.966667,63.92333333,8245.1,69.59,1160.833333,80.15666667,97.3,9755.3,53.05333333,9701.266667,70.17333333,8858.133333,74.76,1213.033333,83.79,D,15,16,16,16,Non-metro,7,8,8,8,6,2021
2060,26,Bristol Bay Borough,AK,75.27,629.3,627.9,87.20333333,606.5666667,88.28,114.2333333,83.98666667,97.3,757.5333333,90.61333333,755.5333333,99.9,723.3,99.9,118.2333333,86.96333333,B,8,8,8,8,Non-metro,8,8,8,8,6,2021
2068,26,Denali Borough,AK,39.53333333,828.9,827.6333333,45.45,797.4666667,46.96666667,169.9,71.36,97.3,949.5666667,45.27666667,947.7,52.05333333,904.6,53.26666667,176.1333333,74,A,2.5,3,3,4,Non-metro,6.5,7,7,8,6,2021
2070,26,Dillingham Census Area,AK,36.83,1810.533333,1802.4,47.45333333,1685.366667,50,325.0666667,65.81333333,97.3,2020,41.08666667,2008.533333,52.89333333,1834.8,54.43,347.6,70.32,D,14,15,15.46666667,15,Non-metro,6,7,7.466666667,7,6,2021
2090,26,Fairbanks North Star Borough,AK,35.32333333,34210.96667,34167.43333,42.40666667,32954.76667,44.62,7444.366667,68.75666667,97.3,39518.96667,40.80666667,39439.26667,48.96,37779.4,51.16333333,7867.166667,72.66,B,6,6.933333333,7,7,Metro,2,2.933333333,3,3,6,2021
2100,26,Haines Borough,AK,56.17666667,1421.233333,1420.2,62.86666667,1381.766667,66.63666667,425.1333333,77.56333333,97.3,1495.666667,59.10333333,1492.666667,66.07333333,1433.633333,69.11666667,436.1666667,79.61,A,4,4,4,4,Non-metro,8,8,8,8,6,2021
2105,26,Hoonah-Angoon Census Area,AK,57.50666667,1235.4,1232.366667,64.79,1176.3,66.63666667,390.1666667,75.63333333,97.3,1348.9,62.8,1343.233333,70.62,1261.166667,71.45666667,411.5666667,79.76666667,B,8,8,8,8,Non-metro,8,8,8,8,6,2021
2110,26,Juneau City and Borough,AK,57.54666667,18397.66667,18362.7,66.77,17526.3,69.48666667,4029.5,90.33333333,97.3,20245.06667,63.32333333,20170.93333,73.35333333,18982.66667,75.25333333,4206.866667,94.30666667,B,8,8,8,8,Non-metro,8,8,8,8,6,2021
2122,26,Kenai Peninsula Borough,AK,34.97,20532.53333,20517.06667,41.04333333,20029.4,43.99,7302.866667,67.78333333,97.3,22485.73333,38.30333333,22441.56667,44.87333333,21723.7,47.71666667,7663.5,71.13333333,B,6,6.866666667,7,7,Non-metro,6,6.866666667,7,7,6,2021
2130,26,Ketchikan Gateway Borough,AK,48.03,6677.766667,6673.6,55.89,6439.766667,59.16333333,1793.6,78.29333333,97.3,7266.6,52.28,7258.733333,60.79666667,6931.533333,63.68,1830.7,79.91333333,C,11.16666667,12,12,12,Non-metro,7.166666667,8,8,8,6,2021
2150,26,Kodiak Island Borough,AK,47.88,6224.233333,6219.9,57.98333333,6001.033333,61.5,1277.2,86.52666667,97.3,6870.833333,52.86666667,6856.1,63.91333333,6532.266667,66.95,1326.833333,89.89333333,C,11,12,12,12,Non-metro,7,8,8,8,6,2021
2164,26,Lake and Peninsula Borough,AK,44.91666667,715.3,713.9666667,55.81333333,672.8,59.22666667,121.9,66.61333333,97.3,820,51.5,817,63.88333333,750.0666667,66.02333333,133.6666667,73.03333333,D,15,16,16,15,Non-metro,7,8,8,7,6,2021
2170,26,Matanuska-Susitna Borough,AK,25.76333333,27906.23333,27881.46667,31.12333333,26903.6,33.74666667,8176.3,59.43333333,97.3,31455.03333,29.04333333,31402.53333,35.06333333,30016.46667,37.65,8688.166667,63.16333333,B,5,5.9,6,7,Metro,1,1.9,2,3,6,2021
2180,26,Nome Census Area,AK,54.38,5439.833333,5419.666667,71.61,4941.933333,75.52666667,698.7333333,87.03666667,97.3,5764.6,57.61666667,5730.7,75.71333333,5113.333333,78.14666667,714.4666667,88.97333333,D,16,16,16,16,Non-metro,8,8,8,8,6,2021
2185,26,North Slope Borough,AK,27.46666667,2700.166667,2695.8,33.72,2551.8,35.43666667,411.1333333,55.83,97.3,2974.133333,30.24333333,2962.166667,37.05,2745.6,38.13,438.6333333,59.58666667,C,9,10,10,11,Non-metro,5,6,6,7,6,2021
2188,26,Northwest Arctic Borough,AK,40.32,3072.366667,3064.066667,54.22,2857.266667,58.76666667,438.9333333,78.81666667,97.3,3412.233333,44.76666667,3388.3,59.95333333,3068.3,63.11,455.7333333,81.81,D,14.5,16,16,16,Non-metro,6.5,8,8,8,6,2021
2195,26,Petersburg Census Area,AK,59.58,1946.366667,1943.8,69.48333333,1887.933333,72.47333333,576.8333333,86.09666667,97.3,2073.766667,63.50333333,2067.6,73.93666667,1981.566667,76.05333333,595.9,88.95,C,12,12,12,12,Non-metro,8,8,8,8,6,2021
2198,26,Prince of Wales-Hyder Census Area,AK,40.21666667,2494.833333,2489.333333,47.03666667,2375.5,49.28333333,740.3,65.79666667,97.3,2941.4,47.42,2930.466667,55.37666667,2732.633333,56.68,815.8,72.53,D,14.43333333,15.16666667,15.43333333,15,Non-metro,6.433333333,7.166666667,7.433333333,7,6,2021
2220,26,Sitka City and Borough,AK,59.54666667,5056.733333,5052.9,68.74666667,4833.833333,71.71333333,1163.233333,85.28666667,97.3,5331.5,62.78333333,,0,,0,,0,B,8,8,8,8,Non-metro,8,8,8,8,6,2021
2230,26,Skagway Municipality,AK,59.87666667,708.7,708.7,67.82,690.3666667,68.93666667,141.3666667,75.58333333,97.3,753.4666667,63.7,753.4666667,72.11,722.3666667,72.13666667,145,77.5,A,4,4,4,4,Non-metro,8,8,8,8,6,2021
2240,26,Southeast Fairbanks Census Area,AK,21.76,1500.1,1499.333333,26.34,1482.4,28.65666667,605.8333333,56.18333333,97.3,1773.933333,25.74,1772,31.13333333,1729.766667,33.41333333,651.2333333,60.42333333,C,9,9,9,11,Non-metro,5,5,5,7,6,2021
2261,26,Valdez-Cordova Census Area,AK,43.48333333,4001.033333,3996.333333,51.55,3889.666667,55.14,918.0333333,69.12666667,97.3,4369.833333,47.48666667,4358.5,56.22,4204.433333,59.59666667,966.7333333,72.78666667,B,7,7.866666667,8,7,,,,,,6,2021
2275,26,Wrangell City and Borough,AK,46.5,1163.233333,1162.5,53.48333333,1137.033333,56.57,393.2,64.03,97.3,1202.266667,48.05,1199.366667,55.18,1159.6,57.70666667,397.4666667,64.72,C,11,12,12,11,Non-metro,7,8,8,7,6,2021
