,date,county,state,fips,cases,deaths,month,year
0,2021-08-01,Autauga,Alabama,1001.0,8081.741935483871,114.93548387096774,8,2021
0,2021-08-01,Baldwin,Alabama,1003.0,29309.677419354837,350.61290322580646,8,2021
0,2021-08-01,Barbour,Alabama,1005.0,2764.2258064516127,63.96774193548387,8,2021
0,2021-08-01,Bibb,Alabama,1007.0,3158.967741935484,67.87096774193549,8,2021
0,2021-08-01,Blount,Alabama,1009.0,7902.129032258064,141.2258064516129,8,2021
0,2021-08-01,Bullock,Alabama,1011.0,1314.0645161290322,41.193548387096776,8,2021
0,2021-08-01,Butler,Alabama,1013.0,2598.3225806451615,72.35483870967742,8,2021
0,2021-08-01,Calhoun,Alabama,1015.0,16429.935483870966,342.5483870967742,8,2021
0,2021-08-01,Chambers,Alabama,1017.0,4306.935483870968,125.64516129032258,8,2021
0,2021-08-01,Cherokee,Alabama,1019.0,2179.0967741935483,48.645161290322584,8,2021
0,2021-08-01,Chilton,Alabama,1021.0,5138.741935483871,118.06451612903226,8,2021
0,2021-08-01,Choctaw,Alabama,1023.0,658.9032258064516,25.0,8,2021
0,2021-08-01,Clarke,Alabama,1025.0,3944.2903225806454,64.3225806451613,8,2021
0,2021-08-01,Clay,Alabama,1027.0,1782.032258064516,59.483870967741936,8,2021
0,2021-08-01,Cleburne,Alabama,1029.0,1712.1612903225807,45.38709677419355,8,2021
0,2021-08-01,Coffee,Alabama,1031.0,7227.645161290323,138.03225806451613,8,2021
0,2021-08-01,Colbert,Alabama,1033.0,7179.032258064516,145.25806451612902,8,2021
0,2021-08-01,Conecuh,Alabama,1035.0,1363.774193548387,33.41935483870968,8,2021
0,2021-08-01,Coosa,Alabama,1037.0,1276.967741935484,29.967741935483872,8,2021
0,2021-08-01,Covington,Alabama,1039.0,5242.935483870968,131.83870967741936,8,2021
0,2021-08-01,Crenshaw,Alabama,1041.0,1854.5806451612902,59.03225806451613,8,2021
0,2021-08-01,Cullman,Alabama,1043.0,11358.09677419355,212.03225806451613,8,2021
0,2021-08-01,Dale,Alabama,1045.0,6559.548387096775,125.51612903225806,8,2021
0,2021-08-01,Dallas,Alabama,1047.0,3964.8709677419356,165.19354838709677,8,2021
0,2021-08-01,DeKalb,Alabama,1049.0,10136.967741935483,200.06451612903226,8,2021
0,2021-08-01,Elmore,Alabama,1051.0,11806.516129032258,226.32258064516128,8,2021
0,2021-08-01,Escambia,Alabama,1053.0,5115.419354838709,84.80645161290323,8,2021
0,2021-08-01,Etowah,Alabama,1055.0,15977.709677419354,377.83870967741933,8,2021
0,2021-08-01,Fayette,Alabama,1057.0,2374.516129032258,65.03225806451613,8,2021
0,2021-08-01,Franklin,Alabama,1059.0,4895.5161290322585,83.96774193548387,8,2021
0,2021-08-01,Geneva,Alabama,1061.0,3259.4193548387098,86.48387096774194,8,2021
0,2021-08-01,Greene,Alabama,1063.0,1045.032258064516,38.483870967741936,8,2021
0,2021-08-01,Hale,Alabama,1065.0,2487.8387096774195,79.3225806451613,8,2021
0,2021-08-01,Henry,Alabama,1067.0,2410.3548387096776,45.03225806451613,8,2021
0,2021-08-01,Houston,Alabama,1069.0,13394.612903225807,303.1290322580645,8,2021
0,2021-08-01,Jackson,Alabama,1071.0,7745.612903225807,120.74193548387096,8,2021
0,2021-08-01,Jefferson,Alabama,1073.0,92427.19354838709,1614.032258064516,8,2021
0,2021-08-01,Lamar,Alabama,1075.0,1601.1612903225807,38.0,8,2021
0,2021-08-01,Lauderdale,Alabama,1077.0,11038.290322580646,256.3225806451613,8,2021
0,2021-08-01,Lawrence,Alabama,1079.0,3454.6451612903224,100.0,8,2021
0,2021-08-01,Lee,Alabama,1081.0,18578.935483870966,187.51612903225808,8,2021
0,2021-08-01,Limestone,Alabama,1083.0,11560.90322580645,165.61290322580646,8,2021
0,2021-08-01,Lowndes,Alabama,1085.0,1516.741935483871,55.0,8,2021
0,2021-08-01,Macon,Alabama,1087.0,1818.5483870967741,53.29032258064516,8,2021
0,2021-08-01,Madison,Alabama,1089.0,40150.58064516129,539.516129032258,8,2021
0,2021-08-01,Marengo,Alabama,1091.0,2783.6129032258063,67.35483870967742,8,2021
0,2021-08-01,Marion,Alabama,1093.0,3750.3225806451615,107.93548387096774,8,2021
0,2021-08-01,Marshall,Alabama,1095.0,14187.548387096775,240.51612903225808,8,2021
0,2021-08-01,Mobile,Alabama,1097.0,56782.354838709674,934.7096774193549,8,2021
0,2021-08-01,Monroe,Alabama,1099.0,2353.1290322580644,41.83870967741935,8,2021
0,2021-08-01,Montgomery,Alabama,1101.0,28022.354838709678,631.5806451612904,8,2021
0,2021-08-01,Morgan,Alabama,1103.0,16065.709677419354,292.5483870967742,8,2021
0,2021-08-01,Perry,Alabama,1105.0,1164.0967741935483,28.0,8,2021
0,2021-08-01,Pickens,Alabama,1107.0,2603.8387096774195,62.67741935483871,8,2021
0,2021-08-01,Pike,Alabama,1109.0,3623.1935483870966,80.6774193548387,8,2021
0,2021-08-01,Randolph,Alabama,1111.0,2205.7741935483873,49.96774193548387,8,2021
0,2021-08-01,Russell,Alabama,1113.0,5116.193548387097,48.29032258064516,8,2021
0,2021-08-01,St. Clair,Alabama,1115.0,11820.967741935483,253.90322580645162,8,2021
0,2021-08-01,Shelby,Alabama,1117.0,29465.41935483871,267.80645161290323,8,2021
0,2021-08-01,Sumter,Alabama,1119.0,1142.741935483871,33.806451612903224,8,2021
0,2021-08-01,Talladega,Alabama,1121.0,9661.225806451614,190.83870967741936,8,2021
0,2021-08-01,Tallapoosa,Alabama,1123.0,5006.870967741936,157.7741935483871,8,2021
0,2021-08-01,Tuscaloosa,Alabama,1125.0,28534.935483870966,473.7096774193548,8,2021
0,2021-08-01,Walker,Alabama,1127.0,8406.161290322581,292.258064516129,8,2021
0,2021-08-01,Washington,Alabama,1129.0,2079.1290322580644,40.16129032258065,8,2021
0,2021-08-01,Wilcox,Alabama,1131.0,1368.6451612903227,31.419354838709676,8,2021
0,2021-08-01,Winston,Alabama,1133.0,3249.967741935484,74.41935483870968,8,2021
0,2021-08-01,Aleutians East Borough,Alaska,2013.0,388.7096774193548,3.0,8,2021
0,2021-08-01,Aleutians West Census Area,Alaska,2016.0,792.6451612903226,0.0,8,2021
0,2021-08-01,Anchorage,Alaska,2020.0,35150.16129032258,195.61290322580646,8,2021
0,2021-08-01,Bethel Census Area,Alaska,2050.0,4141.387096774193,22.0,8,2021
0,2021-08-01,Denali Borough,Alaska,2068.0,136.19354838709677,0.0,8,2021
0,2021-08-01,Dillingham Census Area,Alaska,2070.0,288.80645161290323,2.032258064516129,8,2021
0,2021-08-01,Fairbanks North Star Borough,Alaska,2090.0,8533.838709677419,46.096774193548384,8,2021
0,2021-08-01,Haines Borough,Alaska,2100.0,74.64516129032258,0.0,8,2021
0,2021-08-01,Juneau City and Borough,Alaska,2110.0,1908.483870967742,3.0,8,2021
0,2021-08-01,Kenai Peninsula Borough,Alaska,2122.0,5890.387096774193,21.70967741935484,8,2021
0,2021-08-01,Ketchikan Gateway Borough,Alaska,2130.0,879.258064516129,1.6451612903225807,8,2021
0,2021-08-01,Kodiak Island Borough,Alaska,2150.0,1394.6129032258063,6.0,8,2021
0,2021-08-01,Matanuska-Susitna Borough,Alaska,2170.0,12763.645161290322,62.32258064516129,8,2021
0,2021-08-01,Nome Census Area,Alaska,2180.0,625.6451612903226,0.0,8,2021
0,2021-08-01,North Slope Borough,Alaska,2185.0,1183.0645161290322,4.0,8,2021
0,2021-08-01,Northwest Arctic Borough,Alaska,2188.0,733.8064516129032,2.225806451612903,8,2021
0,2021-08-01,Petersburg Borough,Alaska,2195.0,190.80645161290323,1.0,8,2021
0,2021-08-01,Prince of Wales-Hyder Census Area,Alaska,2198.0,271.19354838709677,4.387096774193548,8,2021
0,2021-08-01,Sitka City and Borough,Alaska,2220.0,882.1935483870968,1.4838709677419355,8,2021
0,2021-08-01,Skagway Municipality,Alaska,2230.0,39.41935483870968,0.0,8,2021
0,2021-08-01,Southeast Fairbanks Census Area,Alaska,2240.0,812.4193548387096,5.935483870967742,8,2021
0,2021-08-01,Valdez-Cordova Census Area,Alaska,2261.0,979.1935483870968,2.0,8,2021
0,2021-08-01,Wrangell City and Borough,Alaska,2275.0,86.09677419354838,0.0,8,2021
0,2021-08-01,Yukon-Koyukuk Census Area,Alaska,2290.0,397.2258064516129,4.0,8,2021
0,2021-08-01,Apache,Arizona,4001.0,12059.354838709678,443.741935483871,8,2021
0,2021-08-01,Cochise,Arizona,4003.0,12702.258064516129,301.19354838709677,8,2021
0,2021-08-01,Coconino,Arizona,4005.0,19213.25806451613,336.64516129032256,8,2021
0,2021-08-01,Gila,Arizona,4007.0,7719.225806451613,240.5483870967742,8,2021
0,2021-08-01,Graham,Arizona,4009.0,5888.8387096774195,88.6774193548387,8,2021
0,2021-08-01,Greenlee,Arizona,4011.0,658.7741935483871,10.580645161290322,8,2021
0,2021-08-01,La Paz,Arizona,4012.0,2629.3225806451615,80.09677419354838,8,2021
0,2021-08-01,Maricopa,Arizona,4013.0,611214.9032258064,10611.612903225807,8,2021
0,2021-08-01,Mohave,Arizona,4015.0,26898.290322580644,819.0322580645161,8,2021
0,2021-08-01,Navajo,Arizona,4017.0,17839.935483870966,565.0322580645161,8,2021
0,2021-08-01,Pima,Arizona,4019.0,123572.06451612903,2474.935483870968,8,2021
0,2021-08-01,Pinal,Arizona,4021.0,59646.93548387097,931.3870967741935,8,2021
0,2021-08-01,Santa Cruz,Arizona,4023.0,8344.838709677419,183.41935483870967,8,2021
0,2021-08-01,Yavapai,Arizona,4025.0,22215.064516129034,559.3870967741935,8,2021
0,2021-08-01,Yuma,Arizona,4027.0,38326.51612903226,855.258064516129,8,2021
0,2021-08-01,Arkansas,Arkansas,5001.0,2848.483870967742,47.12903225806452,8,2021
