FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,month,year
1021,35,Chilton County,AL,22.56129032,10022.70968,10021.70968,26.7516129,9756.258065,28.83225806,4114.645161,54.14193548,91.82258065,13630.83871,30.67741935,13627.83871,36.37419355,13066.67742,38.61935484,4919.096774,64.72903226,D,13,13,13.19354839,15,Metro,1,1,1.193548387,3,8,2021
1023,35,Choctaw County,AL,40.99677419,5162.064516,5162.064516,46.81290323,5089.967742,50.35483871,2257.806452,76.03548387,91.82258065,6564.774194,52.1483871,6563.774194,59.50967742,6381.322581,63.12580645,2621.612903,88.30322581,D,14.64516129,15.09677419,15.4516129,16,Non-metro,6.64516129,7.096774194,7.451612903,8,8,2021
1025,35,Clarke County,AL,30.67419355,7246.16129,7246.16129,35.55483871,7078.387097,38.08387097,2908.258065,60.05483871,91.82258065,10470.96774,44.33548387,10469.96774,51.35483871,10055.45161,54.09032258,3756.83871,77.56451613,D,13.5483871,14,14.16129032,15,Non-metro,5.548387097,6,6.161290323,7,8,2021
1027,35,Clay County,AL,27.3,3612.645161,3611.645161,31.46451613,3573.290323,33.82258065,1413.354839,50.7483871,91.82258065,4603.387097,34.78709677,4601.387097,40.08064516,4514.290323,42.72258065,1846.483871,66.30322581,C,9,10,10,11,Non-metro,5,6,6,7,8,2021
1029,35,Cleburne County,AL,21.03548387,3135.83871,3135.83871,24.69677419,3097.483871,26.82903226,1453.354839,48.31290323,91.82258065,3585.483871,24.05483871,3584.83871,28.23548387,3492.290323,30.23225806,1504.83871,50.02903226,C,9,9,9,10,Non-metro,5,5,5,6,8,2021
1031,35,Coffee County,AL,25.18709677,13181.06452,13181.06452,29.76451613,12842.06452,32.14516129,5506.548387,60.98387097,91.82258065,17271.87097,33.01290323,17269.87097,38.99032258,16565.03226,41.46451613,6363.225806,70.46451613,C,9,9.35483871,10,11,Non-metro,5,5.35483871,6,7,8,2021
1033,35,Colbert County,AL,33.31290323,18403.35484,18403.35484,38.67096774,17908.74194,41,7291.870968,65.88709677,91.82258065,22143.70968,40.08387097,22141.87097,46.53548387,21269,48.68709677,8310.548387,75.10967742,B,6,6.193548387,6.838709677,7,Metro,2,2.193548387,2.838709677,3,8,2021
1035,35,Conecuh County,AL,28.31290323,3416.967742,3416.967742,32.68387097,3361.064516,35.03225806,1519.741935,53.6483871,91.82258065,4761.709677,39.47419355,4761.709677,45.53225806,4617.451613,48.14193548,1952.225806,68.93225806,D,13.16129032,14,14,15,Non-metro,5.161290323,6,6,7,8,2021
1037,35,Coosa County,AL,26.04516129,2777.903226,2777.903226,29.13870968,2727.709677,30.59677419,1278.387097,49.78387097,91.82258065,3085.83871,28.92903226,3085.612903,32.34516129,3019.967742,33.88064516,1348.806452,52.52580645,C,9,9.193548387,9.806451613,10.38709677,Non-metro,5,5.193548387,5.806451613,6.387096774,8,2021
1039,35,Covington County,AL,23.49032258,8702.806452,8702.806452,27.46451613,8582.16129,29.70967742,4119.548387,52.01935484,91.82258065,11831.93548,31.93548387,11830.93548,37.34193548,11513.54839,39.85483871,5105,64.46129032,D,13,13.06451613,13.38709677,15,Non-metro,5,5.064516129,5.387096774,7,8,2021
1041,35,Crenshaw County,AL,22.56129032,3107.516129,3107.516129,26.46129032,3050.225806,28.68064516,1434.935484,53.71935484,91.82258065,4028.935484,29.25806452,4028.935484,34.30322581,3918.548387,36.83870968,1700.419355,63.66451613,C,9,9,9.064516129,11,Non-metro,5,5,5.064516129,7,8,2021
1043,35,Cullman County,AL,24.13548387,20218.45161,20217.6129,28.3516129,19912.48387,30.66129032,8514.419355,54.1,91.82258065,23529.96774,28.09354839,23526.12903,32.99032258,22910.22581,35.28064516,9201.258065,58.47419355,C,9,9.161290323,9.64516129,11,Non-metro,5,5.161290323,5.64516129,7,8,2021
1045,35,Dale County,AL,35.4,17407.93548,17407.93548,41.90645161,17149.93548,45.1516129,5186.258065,61.00322581,91.82258065,21188.87097,43.09677419,21188.87097,51.00967742,20700.77419,54.5,5945.354839,69.91935484,D,14,15,15,15,Non-metro,6,7,7,7,8,2021
1047,35,Dallas County,AL,25.77419355,9587.806452,9587.806452,30.34193548,9305.193548,32.62258065,3575.290323,50.92580645,91.82258065,14819.12903,39.83870968,14815.19355,46.88064516,14265.35484,50.02580645,5281.354839,75.21612903,D,13,13.5483871,14,15,Non-metro,5,5.548387097,6,7,8,2021
1049,35,DeKalb County,AL,20.51935484,14681.16129,14681.09677,24.21935484,14468.77419,26.60967742,5956.677419,47.26451613,91.82258065,19241.58065,26.9,19238.83871,31.7483871,18701.67742,34.37741935,7142.129032,56.68064516,D,13,13,13,14,Non-metro,5,5,5,6,8,2021
1051,35,Elmore County,AL,28.60322581,23222.41935,23222.41935,33.43870968,22551.19355,35.7516129,8173.580645,64.57741935,91.82258065,29802,36.69354839,29800,42.90967742,28505.67742,45.2,9588.645161,75.75483871,C,9.161290323,10,10,11,Metro,1.161290323,2,2,3,8,2021
1053,35,Escambia County,AL,23.06129032,8449.064516,8449.064516,27.08064516,8329.903226,29.30967742,3913.258065,58.47741935,91.82258065,12260.06452,33.46129032,12260.06452,39.28709677,11957.3871,42.08709677,5195.806452,77.65483871,D,13,13,13.25806452,15,Non-metro,5,5,5.258064516,7,8,2021
1055,35,Etowah County,AL,25.98064516,26567.12903,26563.12903,30.19032258,26009.54839,32.30645161,11257,56.86129032,91.82258065,32597.06452,31.87741935,32591.06452,37.03225806,31402.29032,39.01935484,12386.35484,62.56774194,C,9,9.516129032,10,11,Metro,1,1.516129032,2,3,8,2021
1057,35,Fayette County,AL,22.27741935,3630.258065,3629.258065,25.8516129,3577.419355,27.8,1724.709677,48.6516129,91.82258065,4195.193548,25.73225806,4193.193548,29.87096774,4082.903226,31.71612903,1831.096774,51.64193548,C,9,9,9,10,Non-metro,5,5,5,6,8,2021
1059,35,Franklin County,AL,27.81935484,8723.967742,8723.967742,33.29354839,8578.16129,36.36774194,3497.741935,65.08387097,91.82258065,11232.74194,35.81290323,11232.74194,42.86774194,10831.32258,45.90645161,4064.677419,75.62903226,D,13.09677419,14,14,15,Non-metro,5.096774194,6,6,7,8,2021
1061,35,Geneva County,AL,25.74193548,6765.064516,6765.064516,29.89677419,6672.387097,32.53870968,3282.129032,60.5483871,91.82258065,8313.967742,31.64516129,8313.967742,36.74193548,8134.870968,39.68064516,3739.741935,68.99354839,D,13,13.41935484,14,15,Metro,1,1.419354839,2,3,8,2021
1063,35,Greene County,AL,33.5483871,2720.83871,2720.83871,39.12580645,2663.193548,41.98064516,1159.774194,61.36451613,91.82258065,3675.83871,45.31612903,3674.83871,52.83225806,3561.096774,56.14193548,1456.806452,77.08387097,D,14,14.29032258,15,15,Non-metro,6,6.290322581,7,7,8,2021
1065,35,Hale County,AL,39.22903226,5745.612903,5745.612903,46.45806452,5536.387097,49.08387097,1951.032258,67.62580645,91.82258065,6869.451613,46.89354839,6869.451613,55.54516129,6483.16129,57.48709677,2074.032258,71.88709677,D,14.32258065,15.03225806,15.32258065,15,Metro,2.322580645,3.032258065,3.322580645,3,8,2021
1067,35,Henry County,AL,28.41935484,4889.483871,4889.483871,32.61290323,4803.935484,35.06451613,2254.903226,55.94193548,91.82258065,6238.677419,36.26451613,6238.258065,41.62580645,6055.612903,44.20322581,2594.064516,64.35483871,C,9.096774194,10,10,11,Metro,1.096774194,2,2,3,8,2021
1069,35,Houston County,AL,28.64193548,30329.96774,30329.96774,33.71612903,29627.06452,36.30967742,11846.12903,61.75483871,91.82258065,38892.19355,36.73225806,38889.48387,43.23548387,37515.32258,45.98064516,13867.48387,72.27741935,C,9.193548387,10,10,11,Metro,1.193548387,2,2,3,8,2021
1071,35,Jackson County,AL,31.68709677,16354.93548,16354.93548,36.49354839,16080.67742,39.27741935,7293.548387,68.86129032,91.82258065,20366.48387,39.4483871,20362.48387,45.42580645,19818.87097,48.40645161,8518.129032,80.42903226,C,10,10,10.25806452,11.16129032,Non-metro,6,6,6.258064516,7.161290323,8,2021
1073,35,Jefferson County,AL,38.59032258,254174.871,254166.7097,45.57096774,243419.6129,47.8516129,77765.51613,72.46451613,91.82258065,327426.0968,49.71935484,327269.6774,58.68387097,308695.3226,60.68387097,88646.77419,82.59354839,C,10.19354839,11,11.16129032,12,Metro,2.193548387,3,3.161290323,4,8,2021
1075,35,Lamar County,AL,27.39032258,3780.774194,3780.774194,31.68387097,3752.677419,34.57419355,1837.612903,60.04516129,91.82258065,3937.909091,10.12258065,,0,,0,,0,C,9,10,10,11,Non-metro,5,6,6,7,8,2021
1077,35,Lauderdale County,AL,32.89677419,30514.3871,30514.3871,37.62580645,29882.32258,40.00967742,12078.16129,63.5516129,91.82258065,37710.96774,40.67096774,37709.96774,46.49354839,36377.93548,48.70322581,14053.48387,73.93870968,B,6,6.032258065,6.419354839,7,Metro,2,2.032258065,2.419354839,3,8,2021
1079,35,Lawrence County,AL,32.42580645,10676.58065,10676.58065,37.69032258,10521.29032,40.73870968,4526.83871,72.00967742,91.82258065,13096.74194,39.77741935,13096.74194,46.21935484,12798.70968,49.5483871,5208.451613,82.83870968,B,6,6.032258065,6.709677419,8,Metro,2,2.032258065,2.709677419,4,8,2021
1081,35,Lee County,AL,28.57741935,47023,47023,33.23548387,45176.03226,34.79354839,11323.29032,55.46774194,91.82258065,54692.54839,33.23870968,54691.35484,38.63548387,51950.6129,40.01935484,12783.93548,62.63225806,C,9.032258065,10,10,11,Metro,1.032258065,2,2,3,8,2021
1083,35,Limestone County,AL,23.70645161,23447.87097,23447.87097,27.6483871,22842.67742,29.72258065,8284.387097,54.93548387,91.82258065,24547.48276,23.22580645,,0,,0,,0,C,9,9,9.322580645,11,Metro,1,1,1.322580645,3,8,2021
1085,35,Lowndes County,AL,32.36451613,3148.677419,3148.677419,38.13225806,3062.419355,40.36129032,1153.419355,60.0483871,91.82258065,4409.387097,45.34193548,4407.387097,53.36129032,4221.516129,55.64193548,1523.451613,79.3,D,14,14.16129032,14.5483871,15,Metro,2,2.161290323,2.548387097,3,8,2021
1087,35,Macon County,AL,33.13225806,5987.032258,5987.032258,37.36129032,5807.032258,38.78709677,2255.129032,59.58064516,91.82258065,7860.967742,43.51290323,7859.967742,49.05483871,7536.387097,50.3483871,2809.870968,74.23548387,D,14,14,14.16129032,15,Non-metro,6,6,6.161290323,7,8,2021
1089,35,Madison County,AL,44.04516129,164266.4194,164265.2581,51.3483871,156886.5484,53.69032258,45385.80645,79.44516129,91.82258065,199332.9355,53.46451613,199325.6129,62.30645161,188109.7419,64.39354839,49564.41935,86.7516129,B,7,7.741935484,8,8,Metro,3,3.741935484,4,4,8,2021
1091,35,Marengo County,AL,31.72258065,5986.451613,5986.451613,37.23548387,5845.419355,39.99354839,2218.129032,59.16774194,91.82258065,8066.290323,42.75483871,8066.290323,50.17419355,7723.354839,52.83548387,2769.516129,73.87096774,D,14,14.06451613,14.41935484,15,Non-metro,6,6.064516129,6.419354839,7,8,2021
1093,35,Marion County,AL,23.65806452,7030.322581,7030.16129,27.30967742,6963.612903,29.58064516,3241.935484,50.74516129,91.82258065,8708.516129,29.31290323,8708.354839,33.82258065,8497.096774,36.09354839,3692.451613,57.80322581,C,9,9,9.290322581,10.90322581,Non-metro,5,5,5.290322581,6.903225806,8,2021
1095,35,Marshall County,AL,27.87096774,26966.80645,26966.80645,33.44193548,26290.32258,36.28709677,10998.3871,65.66451613,91.82258065,34823.19355,35.96451613,34823.19355,43.2,33409.09677,46.12580645,12624,75.35806452,C,9.064516129,10,10,11,Non-metro,5.064516129,6,6,7,8,2021
1097,35,Mobile County,AL,30.68387097,126769.6452,126767.6452,36.33225806,122411.0968,38.63225806,41216.6129,59.96129032,91.82258065,159928.9032,38.70645161,159923.1613,45.83225806,152121.5484,48.00322581,46600.3871,67.77741935,D,13.5483871,14.03225806,14.22580645,15,Metro,1.548387097,2.032258065,2.225806452,3,8,2021
1099,35,Monroe County,AL,27.60967742,5723,5722,31.77096774,5627.096774,34.40322581,2343.741935,53.4483871,91.82258065,8209.935484,39.59677419,8207.935484,45.58709677,7938.16129,48.53548387,3072.612903,70.07096774,C,9,10,10,11,Non-metro,5,6,6,7,8,2021
1101,35,Montgomery County,AL,35.30967742,79975.48387,79972.41935,41.96774194,76654.06452,44.16451613,22223.58065,62.99354839,91.82258065,103021.0323,45.48387097,103007.0645,54.05483871,97158.58065,55.96774194,26958.25806,76.4,D,14,15,15,15,Metro,2,3,3,3,8,2021
1103,35,Morgan County,AL,30.29032258,36263.67742,36263.67742,35.60967742,35396.22581,38.31935484,14144.6129,66.28709677,91.82258065,42680.6129,35.65483871,42679.6129,41.91935484,41291.03226,44.70967742,15517.25806,72.71935484,C,9.548387097,10,10.06451613,11,Metro,1.548387097,2,2.064516129,3,8,2021
1105,35,Perry County,AL,32.40645161,2891.064516,2891.064516,37.53870968,2805.774194,39.76451613,1057.322581,58.91612903,91.82258065,3757.645161,42.12580645,3756.645161,48.77419355,3574.354839,50.65806452,1306.032258,72.75483871,D,14,14.09677419,14.38709677,15,Non-metro,6,6.096774194,6.387096774,7,8,2021
1107,35,Pickens County,AL,31.8,6338.612903,6338.612903,36.39354839,6218.806452,38.70967742,2322.16129,59.7516129,91.82258065,8391.16129,42.10322581,8390.16129,48.18064516,8112.387097,50.49677419,2911,74.90322581,D,14,14,14.16129032,15,Metro,2,2,2.161290323,3,8,2021
1109,35,Pike County,AL,25.95806452,8594.709677,8594.709677,29.7516129,8358.483871,31.16451613,3310.903226,65.81612903,91.82258065,11187.45161,33.77741935,11186.29032,38.72258065,10720.87097,39.97741935,3949.483871,78.50645161,D,13,13.38709677,14,15,Non-metro,5,5.387096774,6,7,8,2021
1111,35,Randolph County,AL,22.87741935,5197.290323,5197.290323,26.53870968,5166.612903,28.82580645,2442.483871,51.52903226,91.82258065,6105.645161,26.86774194,6105.193548,31.18387097,6029.870968,33.64193548,2694.258065,56.82903226,C,9,9,9.064516129,11,Non-metro,5,5,5.064516129,7,8,2021
1113,35,Russell County,AL,25.79677419,14953.64516,14953.64516,30.88387097,14431.16129,32.82580645,5201,60.55483871,91.82258065,19227.3871,33.17096774,19227.03226,39.70967742,18279.29032,41.56129032,5942.935484,69.19032258,D,13,13.74193548,14,15,Metro,1,1.741935484,2,3,8,2021
1115,35,St. Clair County,AL,24.37096774,21817,21816,28.60967742,21281.77419,30.7,8377.387097,55.54193548,91.82258065,27213.74194,30.40645161,27206.90323,35.66129032,26160,37.72580645,9177.387097,60.8516129,B,5,5.161290323,5.64516129,7,Metro,1,1.161290323,1.64516129,3,8,2021
1117,35,Shelby County,AL,23.36774194,50873.70968,50872.70968,27.38709677,48403.19355,28.9483871,14525.90323,41.83870968,91.82258065,68560.3871,31.49354839,68541.83871,36.89677419,64150.67742,38.37096774,17302.64516,49.82903226,A,1,1,1.193548387,2,Metro,1,1,1.193548387,2,8,2021
1119,35,Sumter County,AL,33.20645161,4126.774194,4126.774194,38.02903226,4058,40.30322581,1544.258065,66.42258065,91.82258065,5761.516129,46.3516129,5760.193548,53.08064516,5507.774194,54.70967742,1935.967742,83.27419355,D,14,14.03225806,14.51612903,15,Non-metro,6,6.032258065,6.516129032,7,8,2021
1121,35,Talladega County,AL,23.41290323,18716.67742,18716.67742,27.01935484,18276.90323,28.89032258,7508.645161,50.84193548,91.82258065,22804.70968,28.50967742,22803.70968,32.91290323,21936.6129,34.66451613,8298.354839,56.18709677,D,13,13,13.19354839,15,Non-metro,5,5,5.193548387,7,8,2021
1123,35,Tallapoosa County,AL,25.61935484,10342.3871,10342.3871,29.63548387,10145,31.56451613,4688.16129,52.17419355,91.82258065,11262.90323,27.9,12052.28571,7.8,11657.14286,8.190322581,4773.285714,11.98709677,D,13,13.32258065,14,15,Non-metro,5,5.322580645,6,7,8,2021
1125,35,Tuscaloosa County,AL,27.90322581,58419.3871,58419.3871,32.53870968,56219.6129,33.98709677,17154.67742,59.59032258,91.82258065,63787.45161,30.46774194,63783.45161,35.53225806,60654.16129,36.68064516,17481.45161,60.72258065,C,9,10,10,11,Metro,1,2,2,3,8,2021
1127,35,Walker County,AL,30.34516129,19275.45161,19275.45161,35.58064516,18934.58065,38.33548387,8221.129032,66.2483871,91.82258065,24200.09677,38.10322581,24195.48387,44.67096774,23449.67742,47.48064516,9303.935484,74.97419355,C,9.548387097,10,10.16129032,11,Metro,1.548387097,2,2.161290323,3,8,2021
1129,35,Washington County,AL,26.34193548,4300.967742,4299.967742,30.51935484,4235.580645,33.28387097,1883.83871,58.52903226,91.82258065,5750,35.21612903,5748.483871,40.80322581,5570.193548,43.78709677,2159.419355,67.08387097,C,9,9.483870968,10,11,Non-metro,5,5.483870968,6,7,8,2021
1131,35,Wilcox County,AL,32.1516129,3336.16129,3336.16129,37.8,3220.741935,40.48709677,1270.193548,60.33225806,91.82258065,4802.741935,46.29677419,4802.741935,54.43225806,4539.83871,57.06774194,1732.580645,82.30322581,D,13.93548387,14.19354839,14.5483871,15,Non-metro,5.935483871,6.193548387,6.548387097,7,8,2021
1133,35,Winston County,AL,14.29677419,3377.096774,3377.096774,16.40322581,3337.903226,17.7,1609.387097,31.14516129,91.82258065,4193.225806,17.74193548,4193.225806,20.38387097,4135.935484,21.92580645,1945.451613,37.6483871,C,9,9,9,10,Non-metro,5,5,5,6,8,2021
2013,35,Aleutians East Borough,AK,66.55806452,2221.258065,2213.258065,70.13548387,2137.258065,69.31290323,157.516129,44.85483871,97,2433.774194,72.93870968,2423.774194,76.79677419,2343.709677,76.00322581,164.8709677,46.96129032,C,12,12,12,10,Non-metro,8,8,8,6,8,2021
2016,35,Aleutians West Census Area,AK,51.93548387,2926.032258,2921.032258,56.31290323,2820,56.46451613,242.1612903,57.83225806,97,3519.935484,62.46774194,3513.935484,67.72258065,3374.903226,67.6,271.0645161,64.69677419,B,8,8,8,7,Non-metro,8,8,8,7,8,2021
2020,35,Anchorage Municipality,AK,48.64516129,140114.2581,139786.1935,58.0483871,131792.6452,60.23870968,28468.74194,84.32903226,97,163266.7097,56.69677419,162803.4516,67.61612903,153086.5161,69.96774194,30506.51613,90.37096774,B,7,8,8,8,Metro,3,4,4,4,8,2021
2050,35,Bethel Census Area,AK,52.88709677,9723,9684,70.0516129,8700.709677,73.44516129,1191.645161,82.31290323,97,10569,57.5,10505,75.98387097,9324.225806,78.70322581,1239.645161,85.59677419,D,16,16,16,16,Non-metro,8,8,8,8,8,2021
2060,35,Bristol Bay Borough,AK,87.34516129,730.4516129,728.4516129,99.9,698.4516129,99.9,116,85.3,97,929.1612903,99.9,927.1612903,99.9,890.1612903,99.9,121.4193548,89.29354839,B,8,8,8,8,Non-metro,8,8,8,8,8,2021
2068,35,Denali Borough,AK,43.27096774,907.6129032,905.6129032,49.73225806,860.9354839,50.70967742,174.6774194,73.37096774,97,1043.354839,49.75806452,1039.354839,57.07419355,989.516129,58.27741935,181.9354839,76.44193548,A,3,3.387096774,4,4,Non-metro,7,7.387096774,8,8,8,2021
2070,35,Dillingham Census Area,AK,39.92580645,1962.83871,1950.83871,51.34516129,1761.741935,52.25806452,330,66.8,97,2150.612903,43.73870968,2137.612903,56.28064516,1928.193548,57.19677419,350.3870968,70.97741935,D,14.38709677,16,16,15,Non-metro,6.387096774,8,8,7,8,2021
2090,35,Fairbanks North Star Borough,AK,42.39677419,41052.77419,40964.77419,50.8516129,38790.64516,52.52903226,7782.935484,71.88064516,97,46212.32258,47.72258065,46082.3871,57.20322581,43454.80645,58.8516129,8214.741935,75.85483871,B,7,7.935483871,8,8,Metro,3,3.935483871,4,4,8,2021
2100,35,Haines Borough,AK,60.50967742,1531.16129,1528.16129,67.6483871,1461.225806,70.47096774,437.4516129,79.82903226,97,1601.967742,63.31290323,1598.967742,70.78387097,1525.580645,73.56451613,449.7741935,82.07419355,A,4,4,4,4,Non-metro,8,8,8,8,8,2021
2105,35,Hoonah-Angoon Census Area,AK,62.46129032,1341.967742,1335.967742,70.24193548,1247.354839,70.67419355,400.6129032,77.62258065,97,1432.16129,66.66451613,1425.16129,74.94516129,1325.419355,75.10645161,422.7741935,81.95483871,B,8,8,8,8,Non-metro,8,8,8,8,8,2021
2110,35,Juneau City and Borough,AK,62.31612903,19924.19355,19856.19355,72.19354839,18514.22581,73.39677419,4107.967742,92.08709677,97,21664.83871,67.75806452,21562.83871,78.41612903,20059.54839,79.51935484,4302.516129,96.43870968,B,8,8,8,8,Non-metro,8,8,8,8,8,2021
2122,35,Kenai Peninsula Borough,AK,37.93870968,22275.48387,22242.22581,44.49032258,21408.22581,47.02580645,7538.967742,69.9483871,97,24499.74194,41.73548387,24435.74194,48.86774194,23404.03226,51.39354839,7952.83871,73.81290323,B,6,7,7,7.451612903,Non-metro,6,7,7,7.451612903,8,2021
2130,35,Ketchikan Gateway Borough,AK,53.8483871,7484.709677,7468.709677,62.54516129,7008.677419,64.40645161,1851.354839,80.81290323,97,8067.580645,58.0483871,8048.580645,67.4,7493.967742,68.8483871,1889.903226,82.50322581,C,12,12,12,12,Non-metro,8,8,8,8,8,2021
2150,35,Kodiak Island Borough,AK,51.87419355,6742.709677,6730.709677,62.75483871,6339.967742,64.97419355,1306.806452,88.53548387,97,7416.483871,57.05483871,7396.483871,68.95483871,6912.516129,70.84193548,1359.612903,92.11935484,C,12,12,12,12,Non-metro,8,8,8,8,8,2021
2164,35,Lake and Peninsula Borough,AK,49.12580645,781.9032258,778.9032258,60.89354839,709.9677419,62.50645161,126.5806452,69.17419355,97,883.0322581,55.46774194,880.0322581,68.79677419,801.5806452,70.5516129,136.9032258,74.84193548,D,15,16,16,15,Non-metro,7,8,8,7,8,2021
2170,35,Matanuska-Susitna Borough,AK,29.26129032,31687.48387,31635.48387,35.31935484,29778.93548,37.34193548,8490.806452,61.72580645,97,35570.06452,32.84193548,35486.06452,39.62580645,33143.45161,41.57096774,9034.322581,65.68064516,B,5,6,6,7,Metro,1,2,2,3,8,2021
2180,35,Nome Census Area,AK,58.76129032,5878.645161,5848.645161,77.28064516,5174.096774,79.06451613,707.9354839,88.14516129,97,6162.096774,61.61290323,6122.096774,80.89032258,5365.741935,81.99354839,728,90.6516129,D,16,16,16,16,Non-metro,8,8,8,8,8,2021
2185,35,North Slope Borough,AK,30.25806452,2975.516129,2962.516129,37.05806452,2721.387097,37.8,422.9032258,57.46451613,97,3282,33.38064516,3266,40.82903226,2961.354839,41.12580645,451.5806452,61.3483871,C,9.677419355,10,10,11,Non-metro,5.677419355,6,6,7,8,2021
2188,35,Northwest Arctic Borough,AK,46.03548387,3508.096774,3486.096774,61.67741935,3124.193548,64.2516129,457.1612903,82.05483871,97,3827.290323,50.22580645,3800.290323,67.23548387,3347.032258,68.83225806,471.516129,84.64516129,D,15,16,16,16,Non-metro,7,8,8,8,8,2021
