,FIPS CODE,Population Density,County,State,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,MMWR_week,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Cases,Deaths,risk
0,1001,93.10842547,Autauga,Alabama,2.7,9.066666667,32.09333629,-0.7978339209,-16.7,3.2,17,12.17,6799.1,6799.1,14.29,6789.3,15.82666667,3199.7666670000003,35.85666667,92.43666667,10884.7,19.48666667,10883.7,22.87,10831.36667,25.24333333,4538.833333,50.86,B,5.0,5.0,5.0,5.833333333,Metro,1.0,1.0,1.0,1.8333333330000001,11.0,0.0,1.8817393281739054
1,1003,128.1362751,Baldwin,Alabama,13.26666667,19.33333333,45.2,11.06666667,-11.9,1.4333333330000002,17,16.95666667,37844.633330000004,37843.633330000004,19.64,37802.7,21.51333333,21665.56667,46.25666667,92.43666667,52321.96667,23.43333333,52316.96667,27.16,52136.96667,29.67333333,27696.43333,59.13666667,A,1.0,1.0,1.0,2.1,Metro,1.0,1.0,1.0,2.1,15.0,0.0,1.078721398374812
2,1005,29.93526777,Barbour,Alabama,15.4,2.6,32.09333629,-0.7978339209,-17.46666667,1.6666666669999999,17,12.48,3080.033333,3080.033333,14.39666667,3079.533333,15.71,1982.9333329999997,40.78666667,92.43666667,4054.4,16.42333333,4054.4,18.94666667,4048.6,20.65666667,2274.433333,46.79,D,13.0,13.0,13.0,14.0,Non-metro,5.0,5.0,5.0,6.0,3.0,0.0,1.4465478855478615
3,1007,36.2731335,Bibb,Alabama,3.3003754119999997,12.0,32.09333629,-0.7978339209,-16.46666667,1.2727272729999999,17,11.58333333,2595.3,2595.3,13.33333333,2590.566667,14.52666667,1448.333333,38.79333333,92.43666667,3621.666667,16.17333333,3618.666667,18.57333333,3604.0,20.21,1759.5,47.13666667,C,9.0,9.0,9.0,10.0,Metro,1.0,1.0,1.0,2.0,2.0,0.0,1.1370053126353774
4,1009,89.44656749,Blount,Alabama,19.0,4.423076923,32.09333629,-0.7978339209,-17.0,2.666666667,17,9.3,5378.266667,5378.266667,10.90666667,5374.866667,12.06,3147.1,29.1,92.43666667,8270.433332999999,14.31,8267.433332999999,16.79666667,8243.833333,18.49333333,4169.666667,38.55333333,B,5.0,5.0,5.0,5.466666667,Metro,1.0,1.0,1.0,1.466666667,6.0,0.0,2.116847455351044
5,1011,17.17391479,Bullock,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-16.13636364,4.124926798,17,16.54666667,1670.866667,1670.866667,19.26333333,1669.566667,20.88333333,752.2666667000001,43.96666667,92.43666667,2515.166667,24.9,2513.166667,28.96,2504.7,31.33333333,860.9666667000001,50.31666667,D,13.0,13.0,13.0,14.03333333,Non-metro,5.0,5.0,5.0,6.033333333,1.0,0.0,1.8364434829291003
6,1013,25.94393361,Butler,Alabama,7.1111111110000005,0.2272727273,32.09333629,-0.7978339209,-14.13333333,4.124926798,17,12.98,2524.2666670000003,2524.2666670000003,15.13333333,2523.5,16.61666667,1514.766667,37.41,92.43666667,4359.6,22.41333333,4359.6,26.14333333,4346.833333,28.65333333,2170.8,53.61333333,D,13.0,13.0,13.0,14.0,Non-metro,5.0,5.0,5.0,6.0,2.0,0.0,1.835731583659781
7,1015,190.8336469,Calhoun,Alabama,3.366666667,-6.3666666670000005,32.09333629,-0.7978339209,-16.83333333,1.966666667,17,14.29,16238.066669999998,16238.066669999998,16.6,16224.566669999998,18.19333333,8574.3,41.72333333,92.43666667,21752.766669999997,19.14666667,21752.766669999997,22.25333333,21689.43333,24.33333333,10220.86667,49.74,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0,7.0,0.0,0.5068544790212535
8,1017,57.20239183,Chambers,Alabama,12.93333333,15.25925926,32.09333629,-13.0,-16.66666667,3.086956522,17,12.09666667,4022.5,4022.5,14.05,4018.166667,15.25666667,2235.566667,33.29333333,92.43666667,5671.866667,17.06333333,5671.866667,19.81666667,5649.066667,21.45,2783.533333,41.46,C,9.0,9.0,9.0,9.833333332999999,Non-metro,5.0,5.0,5.0,5.833333333,2.0,0.0,2.201241100857466
9,1019,46.7021853,Cherokee,Alabama,12.71428571,11.45454545,32.09333629,-0.7978339209,-10.6,2.363636364,17,13.37333333,3500.533333,3500.533333,15.16666667,3499.7,16.47666667,2176.0,35.31,92.43666667,4592.133333,17.53666667,4592.133333,19.90333333,4585.733333,21.58666667,2625.8,42.61,B,5.0,5.0,5.0,6.0,Non-metro,5.0,5.0,5.0,6.0,1.0,0.0,2.3396653364361004
10,1021,63.42317429,Chilton,Alabama,15.53333333,14.55555556,32.09333629,49.66666667,-14.86666667,1.5666666669999998,17,9.67,4297.2,4297.2,11.47666667,4295.733333,12.69666667,2595.7,34.15333333,92.43666667,7101.833333,15.99333333,7100.833333,18.95,7077.733333,20.92666667,3742.833333,49.25333333,D,13.0,13.0,13.0,13.83333333,Metro,1.0,1.0,1.0,1.8333333330000001,6.0,0.0,1.2644419673076772
11,1023,14.41707718,Choctaw,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-6.1363636360000005,4.124926798,17,22.03333333,2774.2666670000003,2774.2666670000003,25.15666667,2774.166667,27.44333333,1609.233333,54.2,92.43666667,4006.1,31.82666667,4005.1,36.30666667,3996.966667,39.53666667,2143.066667,72.18,D,13.0,13.13333333,13.3,14.73333333,Non-metro,5.0,5.133333333,5.3,6.733333332999999,1.0,0.0,1.423461198153106
12,1025,19.92385736,Clarke,Alabama,8.153846154,-2.045454545,32.09333629,-0.7978339209,-11.5,4.124926798,17,18.47333333,4363.6,4363.6,21.41333333,4360.433333,23.45666667,2407.966667,49.71,92.43666667,6478.966667000001,27.43,6477.966667000001,31.76666667,6467.2,34.79666667,3232.933333,66.74666667,D,13.0,13.0,13.0,14.53333333,Non-metro,5.0,5.0,5.0,6.533333333,2.0,0.0,1.6099955332320697
13,1027,22.44350215,Clay,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-11.22727273,4.124926798,17,15.34333333,2030.5,2030.5,17.68666667,2029.233333,19.21333333,1011.333333,36.32333333,92.43666667,3038.466667,22.96,3038.2333329999997,26.46666667,3034.6,28.71666667,1560.7,56.03666667,C,9.0,9.0,9.0,9.9,Non-metro,5.0,5.0,5.0,5.9,2.0,0.0,2.1329922872147495
14,1029,26.81306909,Cleburne,Alabama,3.3003754119999997,4.51502024,32.09333629,25.59090909,-13.38461538,4.124926798,17,12.77333333,1905.1666670000002,1905.1666670000002,15.00666667,1905.1666670000002,16.49666667,1150.666667,38.26,92.43666667,2442.8,16.38333333,2442.8,19.23666667,2438.7666670000003,21.12,1298.466667,43.16333333,C,9.0,9.0,9.0,10.0,Non-metro,5.0,5.0,5.0,6.0,1.0,0.0,2.613401600093571
15,1031,75.42431794,Coffee,Alabama,6.1,13.26666667,32.09333629,-0.7978339209,-15.83333333,1.466666667,17,13.75666667,7199.033332999999,7199.033332999999,16.26333333,7185.266667,17.98333333,4179.733333,46.27666667,92.43666667,10261.7,19.61,10259.76667,23.15666667,10216.33333,25.57,5329.6,59.01,C,9.0,9.0,9.0,10.33333333,Non-metro,5.0,5.0,5.0,6.333333333,3.0,0.0,1.4626213177130936
16,1033,91.7182878,Colbert,Alabama,7.2,8.1,-29.11111111,13.53333333,-14.16666667,1.266666667,17,18.21666667,10062.46667,10062.46667,21.15666667,10056.83333,23.01333333,5266.1,47.59333333,92.43666667,15094.533330000002,27.32333333,15093.533330000002,31.72333333,15059.1,34.47333333,7324.2,66.2,B,5.0,5.0,5.0,6.3666666670000005,Metro,1.0,1.0,1.0,2.366666667,4.0,0.0,-0.002943386838817119
17,1035,14.9054997,Conecuh,Alabama,3.3003754119999997,4.51502024,32.09333629,21.73333333,-14.09090909,4.124926798,17,17.71333333,2136.566667,2136.566667,20.43666667,2135.566667,22.26,1241.533333,43.83333333,92.43666667,3288.533333,27.25666667,3288.533333,31.45,3284.966667,34.24333333,1715.9,60.57333333,D,13.0,13.0,13.0,14.0,Non-metro,5.0,5.0,5.0,6.0,0.0,0.0,1.8069981466447214
18,1037,16.47499101,Coosa,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-8.318181818,4.124926798,17,15.98333333,1703.9666670000001,1703.9666670000001,17.86333333,1703.9666670000001,19.10333333,1002.333333,39.03333333,92.43666667,2069.066667,19.40333333,2069.066667,21.69,2068.8666670000002,23.2,1136.666667,44.26333333,C,9.0,9.0,9.0,10.0,Non-metro,5.0,5.0,5.0,6.0,4.0,0.0,2.271461731544763
19,1039,36.71675452,Covington,Alabama,16.0,15.2,32.09333629,-0.7978339209,-9.9,1.454545455,17,13.08666667,4851.466667000001,4851.466667000001,15.30666667,4845.333333,16.77666667,2882.6,36.39666667,92.43666667,7007.533332999999,18.92333333,7006.533332999999,22.11,6995.866667,24.21333333,3998.933333,50.48666667,D,13.0,13.0,13.0,13.86666667,Non-metro,5.0,5.0,5.0,5.8666666670000005,2.0,0.0,1.1820935042349898
20,1041,22.933775699999998,Crenshaw,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-20.76923077,4.124926798,17,12.97333333,1787.0,1787.0,15.21666667,1786.5666670000003,16.79666667,1050.266667,39.32666667,92.43666667,2787.2,20.23666667,2787.2,23.72666667,2773.7333329999997,26.08333333,1412.833333,52.90666667,C,9.0,9.0,9.0,10.0,Non-metro,5.0,5.0,5.0,6.0,1.0,0.0,2.3808291528443206
21,1043,111.5955697,Cullman,Alabama,-0.5666666667,10.0,38.4375,24.16666667,-17.8,1.9333333330000002,17,14.53333333,12172.33333,12172.33333,17.06666667,12163.66667,18.71666667,6868.766667,43.65666667,92.43666667,15202.533330000002,18.15,15199.966669999998,21.31666667,15175.36667,23.36,7904.3,50.23666667,C,9.0,9.0,9.0,10.0,Non-metro,5.0,5.0,5.0,6.0,7.0,0.0,1.7599114315355315
22,1045,88.32754166,Dale,Alabama,0.36666666670000003,14.26666667,-53.0,8.545454545,-13.8,1.766666667,17,19.21666667,9448.833333,9448.833333,22.74333333,9440.6,24.86,3950.666667,46.46,92.43666667,13590.966669999998,27.63666667,13590.966669999998,32.71666667,13553.533330000002,35.68333333,4996.9,58.78333333,D,13.0,13.0,13.06666667,14.3,Non-metro,5.0,5.0,5.066666667,6.3,1.0,0.0,-0.573608780199315
23,1047,42.02637185,Dallas,Alabama,2.366666667,0.7666666667,32.09333629,-0.7978339209,-17.53333333,1.772727273,17,14.80666667,5507.4,5507.4,17.42666667,5502.133333,19.28666667,2775.6333329999998,39.54,92.43666667,9908.9,26.64333333,9905.9,31.35,9887.366667,34.66333333,4588.8,65.36,D,13.0,13.0,13.0,14.0,Non-metro,5.0,5.0,5.0,6.0,1.0,0.0,0.8147868813549284
24,1049,91.5334458,DeKalb,Alabama,15.7,8.733333333,18.0,-0.7978339209,-9.533333333,1.133333333,17,10.06666667,7194.2,7194.2,11.87666667,7188.966667000001,13.21666667,4010.6,31.82333333,92.43666667,11433.4,15.99,11432.4,18.86333333,11419.16667,20.99333333,5759.066667,45.70666667,D,13.0,13.0,13.0,13.7,Non-metro,5.0,5.0,5.0,5.7,4.0,0.0,0.8286523817706808
25,1051,131.7218688,Elmore,Alabama,6.8666666670000005,8.1,28.75,-0.7978339209,-17.36666667,2.766666667,17,13.51333333,10970.96667,10970.96667,15.79333333,10960.3,17.38333333,5627.4,44.46333333,92.43666667,16650.233330000003,20.5,16650.13333,23.98,16583.86667,26.29333333,7604.0,60.08333333,C,9.0,9.0,9.0,10.1,Metro,1.0,1.0,1.0,2.1,2.0,0.0,1.2156076335018948
26,1053,39.98497482,Escambia,Alabama,6.166666667,14.03703704,32.09333629,-0.7978339209,-16.16666667,2.772727273,17,13.19,4836.466667000001,4836.466667000001,15.50333333,4834.0,17.00666667,3114.033333,46.53,92.43666667,7604.3,20.76333333,7604.3,24.38333333,7596.666667,26.74,4386.0,65.55333333,D,13.0,13.0,13.0,14.13333333,Non-metro,5.0,5.0,5.0,6.1333333329999995,2.0,0.0,1.4225219490398189
27,1055,192.6331471,Etowah,Alabama,2.666666667,0.6666666667,7.0,1.5769230769999998,-16.06666667,2.1,17,13.38333333,13686.266669999999,13686.266669999999,15.55666667,13680.5,16.99,7623.033332999999,38.50333333,92.43666667,20158.966669999998,19.71,20157.56667,22.91,20118.966669999998,25.0,10138.56667,51.21,C,9.0,9.0,9.0,10.0,Metro,1.0,1.0,1.0,2.0,4.0,0.0,0.5274945138843492
28,1057,26.70076156,Fayette,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-9.409090909,4.124926798,17,13.52333333,2205.5,2205.5,15.70666667,2203.533333,17.12333333,1370.2,38.64666667,92.43666667,2838.033333,17.41,2837.333333,20.21333333,2835.1,22.02666667,1606.8,45.32333333,C,9.0,9.0,9.0,10.0,Non-metro,5.0,5.0,5.0,6.0,2.0,0.0,2.324278878544222
29,1059,50.00780978,Franklin,Alabama,18.58823529,0.7727272727,32.09333629,-0.7978339209,-12.96666667,0.45454545450000006,17,16.65,5221.566667,5221.566667,19.93,5219.933333,22.12333333,2791.1333329999998,51.94333333,92.43666667,7698.133333,24.55333333,7698.133333,29.38333333,7687.866667,32.59666667,3608.1333329999998,67.13333333,D,13.0,13.0,13.0,14.7,Non-metro,5.0,5.0,5.0,6.7,2.0,0.0,0.755508621970586
30,1061,46.61669058,Geneva,Alabama,3.3003754119999997,-2.363636364,32.09333629,-0.7978339209,-14.8,0.8636363636,17,15.67333333,4115.866667,4115.866667,18.18666667,4113.633333,20.05333333,2505.2333329999997,46.22666667,92.43666667,5599.7,21.31666667,5599.7,24.75666667,5591.433333,27.27,3182.7666670000003,58.71666667,D,13.0,13.0,13.0,14.33333333,Metro,1.0,1.0,1.0,2.333333333,1.0,0.0,0.3161504119366594
31,1063,13.10287277,Greene,Alabama,3.3003754119999997,4.51502024,32.09333629,-51.66666667,-23.04545455,4.124926798,17,16.95,1374.1,1374.1,19.74,1371.9,21.62666667,767.4666667,40.61333333,92.43666667,2432.2666670000003,29.99,2431.2666670000003,34.94333333,2427.1333329999998,38.26333333,1221.5,64.63,D,13.0,13.0,13.0,14.0,Non-metro,5.0,5.0,5.0,6.0,1.0,0.0,1.368216187571658
32,1065,23.39958661,Hale,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-18.5,4.124926798,17,23.23333333,3404.7,3404.7,27.53333333,3398.033333,30.14,1581.7,54.83333333,92.43666667,4513.3,30.81333333,4513.3,36.48,4488.433333,39.79,1833.6333329999998,63.55666667,D,13.0,13.26666667,13.53333333,14.8,Metro,1.0,1.266666667,1.533333333,2.8,2.0,0.0,1.2321901551257675
33,1067,30.65598576,Henry,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-15.63333333,4.124926798,17,17.69,3042.6333329999998,3042.6333329999998,20.3,3036.2333329999997,22.17666667,1767.0666670000003,43.83333333,92.43666667,4272.566667,24.84,4272.566667,28.50666667,4252.833333,31.06,2240.066667,55.56,C,9.0,9.0,9.0,10.0,Metro,1.0,1.0,1.0,2.0,1.0,0.0,1.6781186124525664
34,1069,179.6631392,Houston,Alabama,2.166666667,4.333333333,-14.0,4.8,-10.03333333,2.066666667,17,17.46666667,18493.2,18493.2,20.55666667,18473.4,22.65,9460.4,49.32,92.43666667,25345.266669999997,23.94333333,25344.266669999997,28.17333333,25245.66667,30.95,11855.36667,61.79666667,C,9.0,9.0,9.0,10.5,Metro,1.0,1.0,1.0,2.5,5.0,0.0,-0.10982843579989598
35,1071,48.63211451,Jackson,Alabama,15.66666667,12.03846154,32.09333629,-0.7978339209,-12.26666667,1.4,17,17.41333333,8986.466667,8986.466667,20.05333333,8982.0,21.93666667,5488.433333,51.82,92.43666667,13338.63333,25.83333333,13336.56667,29.75666667,13313.16667,32.51333333,7261.666667,68.56666667,C,9.0,9.0,9.0,10.6,Non-metro,5.0,5.0,5.0,6.6,2.0,0.0,1.2385853024453457
36,1073,594.2421145,Jefferson,Alabama,-6.533333333,1.233333333,15.80952381,-22.03333333,-23.66666667,4.533333333,17,19.47,128289.3333,128287.2667,22.99666667,128101.2333,25.18,56938.7,53.05,92.43666667,203952.8667,30.97333333,203815.4667,36.53333333,202642.0333,39.83333333,74520.6,69.43,C,9.0,9.033333333,9.233333333,10.7,Metro,1.0,1.033333333,1.233333333,2.7,46.0,2.0,-2.129776176903574
37,1075,22.95790995,Lamar,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-10.90909091,4.124926798,17,17.69,2441.2333329999997,2441.2333329999997,20.46,2441.1,22.49666667,1510.933333,49.38,92.43666667,2760.333333,20.0,2712.904762,15.91,2712.714286,17.49333333,1561.047619,35.71,C,9.0,9.0,9.0,10.53333333,Non-metro,5.0,5.0,5.0,6.533333333,1.0,0.0,2.3843456995526555
38,1077,138.6796706,Lauderdale,Alabama,7.766666667000001,12.83333333,32.09333629,-0.7978339209,-8.366666667,2.5,17,18.76333333,17405.1,17405.1,21.45333333,17394.66667,23.29,9281.6,48.82666667,92.43666667,25116.3,27.08666667,25115.3,30.97666667,25051.1,33.54333333,12153.53333,63.93666667,B,5.0,5.0,5.0,6.466666667,Metro,1.0,1.0,1.0,2.4666666669999997,8.0,1.0,1.143508247150674
39,1079,47.94564182,Lawrence,Alabama,15.66666667,11.05555556,32.09333629,-0.7978339209,-10.7,2.409090909,17,18.08666667,5956.233333,5956.233333,21.02,5953.5,23.04666667,3428.9,54.53,92.43666667,8810.766667,26.75666667,8810.766667,31.11,8794.266667,34.04,4471.8,71.12666667,B,5.0,5.0,5.0,6.766666667000001,Metro,1.0,1.0,1.0,2.766666667,2.0,0.0,1.5460426659247268
40,1081,258.4093782,Lee,Alabama,0.5333333333,18.43333333,-6.5,-0.7978339209,-19.13333333,3.566666667,17,17.48333333,28775.233330000003,28775.233330000003,20.33333333,28667.466669999998,22.07666667,9873.4,48.37333333,92.43666667,38921.23333,23.65,38921.23333,27.50333333,38573.33333,29.71333333,11372.6,55.72,C,9.0,9.0,9.0,10.26666667,Metro,1.0,1.0,1.0,2.266666667,12.0,0.0,0.6001997737501625
41,1083,163.70263740000001,Limestone,Alabama,8.466666667,3.266666667,41.0,-0.7978339209,-14.13333333,4.233333333,17,12.88666667,12756.76667,12756.76667,15.03666667,12748.1,16.58666667,6673.066667,44.25333333,92.43666667,15375.166669999999,15.54666667,13555.28571,3.73,13542.571430000002,4.11,6237.857143,9.653333332999999,C,9.0,9.0,9.0,10.0,Metro,1.0,1.0,1.0,2.0,6.0,0.0,2.2817832484712977
42,1085,14.60796105,Lowndes,Alabama,3.3003754119999997,4.51502024,32.09333629,22.53333333,-16.63636364,4.124926798,17,14.44333333,1404.866667,1404.866667,17.00666667,1402.633333,18.48333333,729.2333332999999,37.96333333,92.43666667,2664.7,27.39666667,2663.3666670000002,32.25333333,2652.2666670000003,34.96333333,1205.766667,62.77333333,D,13.0,13.0,13.0,13.8,Metro,1.0,1.0,1.0,1.8,1.0,0.0,1.3658443990348044
43,1087,31.37702522,Macon,Alabama,3.3003754119999997,4.51502024,32.09333629,11.36666667,-24.5,4.124926798,17,19.51,3524.6,3524.6,21.99333333,3516.5,23.48333333,1799.233333,47.52333333,92.43666667,5343.466667000001,29.58,5342.9,33.34333333,5309.2,35.47333333,2423.1,64.01666667,D,13.0,13.0,13.0,14.26666667,Non-metro,5.0,5.0,5.0,6.266666667000001,2.0,0.0,1.812234235884139
44,1089,440.48413600000003,Madison,Alabama,-7.233333332999999,1.6666666669999999,38.13333333,-25.3,-25.2,6.166666667,17,20.06666667,74847.1,74847.1,23.4,74729.66667,25.57333333,34595.0,60.54,92.43666667,119527.5667,32.05,119522.3,37.35666667,118802.9,40.66,42890.633330000004,75.06666667,B,5.0,5.066666667,5.266666667,7.0,Metro,1.0,1.066666667,1.266666667,3.0,31.0,0.0,0.6191476400584737
45,1091,20.50196441,Marengo,Alabama,-1.0,0.6111111111,32.09333629,-0.7978339209,-16.03333333,4.124926798,17,18.35,3461.6,3461.6,21.52666667,3459.8,23.67333333,1747.5666670000003,46.61666667,92.43666667,5071.8,26.89333333,5071.8,31.54,5060.966667000001,34.62,2415.933333,64.44,D,13.0,13.0,13.0,14.26666667,Non-metro,5.0,5.0,5.0,6.266666667000001,1.0,0.0,1.589304918773001
46,1093,40.64168818,Marion,Alabama,7.0,13.4,32.09333629,-0.7978339209,-14.9,4.090909091,17,13.36666667,3970.2666670000003,3970.2666670000003,15.42333333,3970.1333329999998,16.86333333,2433.4,38.08333333,92.43666667,5701.9,19.19333333,5701.9,22.14666667,5695.9,24.20333333,3105.7333329999997,48.60666667,C,9.0,9.0,9.0,10.0,Non-metro,5.0,5.0,5.0,6.0,1.0,0.0,2.3786006156739976
47,1095,167.4053888,Marshall,Alabama,9.133333333,8.066666667,55.27272727,-0.7978339209,-15.36666667,1.6666666669999999,17,13.57333333,13129.56667,13129.56667,16.29,13117.9,18.11,7530.933333,44.95666667,92.43666667,20282.966669999998,20.96,20282.966669999998,25.15666667,20212.3,27.90666667,10213.3,60.98666667,C,9.0,9.0,9.0,10.26666667,Non-metro,5.0,5.0,5.0,6.266666667000001,10.0,0.0,1.7335103899288686
48,1097,337.8747148,Mobile,Alabama,-0.23333333329999997,1.133333333,1.5666666669999998,-11.63333333,-19.3,3.433333333,17,17.18,70991.13333,70991.13333,20.35333333,70868.13333,22.36333333,32009.36667,46.56,92.43666667,93186.9,22.55,93186.43333,26.71,92758.23332999999,29.27333333,37829.26667,55.03333333,D,13.0,13.0,13.0,14.23333333,Metro,1.0,1.0,1.0,2.233333333,111.0,0.0,-0.9820838572864492
49,1099,21.13047505,Monroe,Alabama,3.3003754119999997,-1.2,32.09333629,-0.7978339209,-18.20689655,4.124926798,17,16.13666667,3346.033333,3345.033333,18.58,3344.433333,20.45,1914.8,43.66666667,92.43666667,5360.733333,25.86666667,5358.966667000001,29.77,5349.633333,32.70333333,2670.966667,60.91333333,C,9.0,9.0,9.0,10.0,Non-metro,5.0,5.0,5.0,6.0,2.0,0.0,2.0637007948793933
50,1101,288.8362977,Montgomery,Alabama,-4.4,1.033333333,4.533333333,-13.06666667,-18.2,3.5333333330000003,17,17.19333333,38936.5,38936.5,20.43333333,38868.633330000004,22.39,15598.5,44.21666667,92.43666667,60188.733329999995,26.57666667,60183.93332999999,31.58666667,59760.43332999999,34.42333333,21117.966669999998,59.85666667,D,13.0,13.0,13.0,14.03333333,Metro,1.0,1.0,1.0,2.0333333330000003,16.0,1.0,-0.42698505390635866
51,1103,206.38246819999998,Morgan,Alabama,2.866666667,5.033333333,36.7,30.86666667,-16.0,1.8666666669999998,17,16.64,19921.5,19921.5,19.56,19909.266669999997,21.57,11115.1,52.09333333,92.43666667,27258.86667,22.77666667,27258.86667,26.76333333,27188.4,29.44333333,13299.13333,62.31,C,9.0,9.0,9.0,10.73333333,Metro,1.0,1.0,1.0,2.733333333,3.0,1.0,1.009475822722651
52,1105,13.4118144,Perry,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-30.59090909,4.124926798,17,20.44666667,1824.1666670000002,1824.1666670000002,23.68333333,1817.6666670000002,25.75666667,830.8,46.27666667,92.43666667,2588.5,29.00333333,2588.5,33.62,2577.6,36.53666667,1121.766667,62.49333333,D,13.0,13.0,13.26666667,14.26666667,Non-metro,5.0,5.0,5.266666667,6.266666667000001,0.0,0.0,1.904288101627838
53,1107,23.67121696,Pickens,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-15.63636364,4.124926798,17,16.7,3330.433333,3330.433333,19.13,3329.5,20.73,1682.9,43.30666667,92.43666667,5125.066667,25.71333333,5124.066667,29.42,5115.533332999999,31.85,2362.5,60.79333333,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0,0.0,0.0,1.2221117044138552
54,1109,49.16871747,Pike,Alabama,9.266666667,7.066666667000001,32.09333629,-0.7978339209,-17.76666667,2.1818181819999998,17,14.87333333,4926.766667,4926.766667,17.06,4924.066667,18.35666667,2576.3,51.20666667,92.43666667,7168.4,21.65,7168.4,24.80666667,7150.833333,26.66,3395.5,67.49,D,13.0,13.0,13.0,14.6,Non-metro,5.0,5.0,5.0,6.6,2.0,0.0,1.3251208019862624
55,1111,39.09396262,Randolph,Alabama,3.3003754119999997,4.51502024,32.09333629,-0.7978339209,-13.26666667,0.4117647059,17,14.2,3230.3,3230.3,16.5,3230.3,18.02666667,1942.1333329999998,40.96333333,92.43666667,4411.866667,19.42,4411.866667,22.53666667,4409.433333,24.59666667,2374.466667,50.08,C,9.0,9.0,9.0,10.0,Non-metro,5.0,5.0,5.0,6.0,1.0,0.0,1.1241668082289138
56,1113,93.05299934,Russell,Alabama,4.166666667,4.233333333,32.09333629,-0.7978339209,-20.1,3.833333333,17,11.87333333,6882.133333,6882.133333,14.21666667,6870.766667,15.61666667,3531.666667,41.12,92.43666667,10902.23333,18.81,10902.23333,22.51666667,10847.96667,24.66333333,4603.8,53.59333333,D,13.0,13.0,13.0,14.0,Metro,1.0,1.0,1.0,2.0,5.0,0.0,1.3686228458987415
